QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPMOA,VOPMOA_,VOPEXPX,VOPEXPX_,VOPRMBXA,VOPR_BXA,QVOPEQPX,QVOP_QPX,VOPSERVY,VOPS_RVY,VOPLABOR,VOPL_BOR,VOPREIMB,VOPR_IMB,VPSRVY1,VPSRVY1_,VPSRVY2,VPSRVY2_,VPSRVY3,VPSRVY3_,VPSRVY4,VPSRVY4_,VPSRVY5,VPSRVY5_,VPSRVY6,VPSRVY6_,VPSRVY7,VPSRVY7_,VPSRVY8,VPSRVY8_,VPSRVY9,VPSRVY9_
20181,03821971,42,1,1,12,D,,B,,A,71,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821971,42,2,1,12,D,,B,,A,141,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821971,42,3,1,12,D,,B,,A,36,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821971,42,4,1,12,D,,B,,A,252,E,330,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03821981,28,0,1,11,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,48,0,1,12,D,38,D,,A,38,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,49,0,1,12,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,50,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,51,0,1,12,D,400,D,,A,400,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,52,0,1,12,D,167,D,,A,167,D,360,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822081,53,0,1,10,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822101,30,0,1,12,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822121,18,0,1,11,D,205,D,,A,205,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822121,19,0,1,10,D,31,D,,A,31,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822121,20,0,1,12,D,31,D,,A,31,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822121,21,0,1,12,D,270,D,,A,270,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822151,18,0,1,11,D,13,D,,A,13,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822191,25,0,1,10,D,36,D,,A,36,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822231,24,0,1,12,D,3000,D,,A,3000,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822241,13,0,1,10,D,70,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03822241,13,1,1,10,D,,B,,A,58,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822241,13,2,1,10,D,,B,,A,12,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822261,15,0,1,12,D,675,D,,A,675,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822281,65,0,1,11,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822341,22,0,1,10,D,3,D,,A,3,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822391,21,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822421,11,0,1,12,D,25,D,,A,25,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822441,37,0,1,10,D,25,D,,A,25,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822471,16,0,1,10,D,35,D,,A,35,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822481,15,0,1,11,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822481,16,0,1,12,D,12,D,,A,12,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822501,32,0,1,10,D,1063,D,,A,1063,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822501,33,0,1,10,D,500,D,,A,500,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822511,33,0,1,11,D,31,D,,A,31,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822531,23,0,1,11,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822551,14,0,1,10,D,250,D,,A,,H,500,D,1,D,2,D,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03822551,14,1,1,10,D,,B,,A,250,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822561,53,0,1,10,D,1200,D,,A,,H,500,D,1,D,2,D,370,D,140,D,100,D,,A,,A,,A,,A,,A,,A
20181,03822561,53,1,1,10,D,,B,,A,982,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822561,53,2,1,10,D,,B,,A,218,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822561,54,0,1,12,D,600,D,,A,,H,500,D,1,D,2,D,140,D,160,D,367,D,100,D,,A,,A,,A,,A,,A
20181,03822561,54,1,1,12,D,,B,,A,352,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822561,54,2,1,12,D,,B,,A,71,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822561,54,3,1,12,D,,B,,A,177,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822571,29,0,1,10,D,600,D,,A,600,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822571,30,0,1,10,D,1800,D,,A,1800,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822581,31,0,1,10,D,50,D,,A,50,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822591,29,0,1,10,D,55,D,,A,55,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822591,30,0,1,11,D,25,D,,A,25,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822591,31,0,1,10,D,25,D,,A,25,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822681,22,0,1,11,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822731,36,0,1,12,D,535,D,,A,535,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822731,37,0,1,12,D,175,D,,A,175,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822731,38,0,1,10,D,12,D,,A,12,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822741,17,0,1,10,D,100,D,,A,100,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822741,18,0,1,12,D,400,D,,A,400,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822761,40,0,1,10,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822841,34,0,1,12,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822911,28,0,1,10,D,535,D,,A,,H,500,D,1,F,2,D,100,D,140,D,,A,,A,,A,,A,,A,,A,,A
20181,03822911,28,1,1,10,D,,B,,A,535,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822931,25,0,1,11,D,240,D,,A,240,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822931,26,0,1,11,D,50,D,,A,50,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822941,33,0,1,11,D,22,D,,A,22,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822941,34,0,1,12,D,950,D,,A,950,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822941,35,0,1,12,D,125,D,,A,125,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03822961,40,0,1,11,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823011,48,0,1,12,D,20,D,,A,20,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823021,50,0,1,11,D,1648,D,,A,,H,500,D,1,D,2,D,140,D,370,D,100,D,,A,,A,,A,,A,,A,,A
20181,03823021,50,1,1,11,D,,B,,A,1348,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823021,50,2,1,11,D,,B,,A,300,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823021,51,0,1,10,D,133,D,,A,133,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823031,11,0,1,11,D,300,D,,A,300,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823031,12,0,1,12,D,100,D,,A,100,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823081,31,0,1,11,D,85,D,,A,85,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823171,25,0,1,11,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823181,39,0,1,11,D,42,D,,A,42,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823201,32,0,1,10,D,400,D,,A,400,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823201,33,0,1,12,D,500,D,,A,500,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823201,34,0,1,10,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823201,35,0,1,11,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823211,39,0,1,11,D,600,D,,A,600,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823231,40,0,1,12,D,24,D,,A,24,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823231,41,0,1,12,D,36,D,,A,36,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823251,45,0,1,11,D,2000,D,,A,2000,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823294,50,0,1,11,D,69,D,,A,69,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823321,28,0,1,10,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823321,29,0,1,11,D,120,D,,A,120,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823341,25,0,1,11,D,150,D,,A,150,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823341,26,0,1,10,D,75,D,,A,75,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823371,25,0,1,11,D,90,D,,A,90,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823371,26,0,1,11,D,40,D,,A,40,D,360,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823381,26,0,1,11,D,48,D,,A,48,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823411,27,0,1,10,D,100,D,100,D,0,D,100,D,1,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823421,25,0,1,10,D,27,D,,A,27,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823431,24,0,1,10,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823431,25,0,1,12,D,20,D,,A,20,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823461,20,0,1,12,D,630,D,,A,630,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823551,26,0,1,10,D,120,D,,A,120,D,130,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823551,27,0,1,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823581,71,0,1,11,D,150,D,,A,150,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823581,72,0,1,10,D,1200,D,,A,1200,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823721,43,0,1,10,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823721,44,0,1,11,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823721,45,0,1,12,D,10,D,,A,10,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823791,38,0,1,10,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823791,39,0,1,12,D,100,D,,A,100,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,33,0,1,12,D,65,D,,A,,H,500,D,1,D,2,D,160,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03823811,33,1,1,12,D,,B,,A,43,E,160,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,33,2,1,12,D,,B,,A,22,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,34,0,1,10,D,400,D,,A,,H,500,D,1,D,2,D,380,D,110,D,,A,,A,,A,,A,,A,,A,,A
20181,03823811,34,1,1,10,D,,B,,A,257,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,34,2,1,10,D,,B,,A,143,E,110,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,35,0,1,10,D,11,D,,A,11,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,36,0,1,11,D,11,D,,A,11,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823811,37,0,1,12,D,11,D,,A,11,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823821,15,0,1,11,D,500,D,,A,,H,500,D,1,F,2,D,100,D,130,D,,A,,A,,A,,A,,A,,A,,A
20181,03823821,15,1,1,11,D,,B,,A,500,E,100,D,1,F,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823821,16,0,1,12,D,1082,D,,A,1082,D,320,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823851,47,0,1,12,D,156,D,,A,,H,500,D,1,D,2,D,370,D,367,D,100,D,,A,,A,,A,,A,,A,,A
20181,03823851,47,1,1,12,D,,B,,A,120,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823851,47,2,1,12,D,,B,,A,10,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823851,47,3,1,12,D,,B,,A,26,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823891,44,0,1,10,D,32,D,,A,32,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823891,45,0,1,12,D,280,D,,A,280,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823921,19,0,1,10,D,,C,,A,,H,500,D,1,D,2,D,500,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03823921,19,1,1,10,D,,B,,A,33,G,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823921,19,2,1,10,D,,B,,A,15,G,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823921,19,3,1,10,D,,B,,A,152,G,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03823931,22,0,1,11,D,53,D,,A,53,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824071,21,0,1,10,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824171,28,0,1,11,D,78,D,,A,78,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824171,29,0,1,11,D,26,D,,A,26,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824171,30,0,1,11,D,26,D,,A,26,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824191,36,0,1,11,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824191,37,0,1,11,D,160,D,,A,160,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824191,38,0,1,10,D,30,D,,A,30,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824391,24,0,1,11,D,50,D,,A,50,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824411,28,0,1,10,D,21,D,,A,21,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824421,20,0,1,11,D,200,D,,A,200,D,150,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824421,21,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824451,31,0,1,10,D,300,D,,A,300,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824471,31,0,1,10,D,20,D,,A,20,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824471,32,0,1,10,D,60,D,,A,60,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824471,33,0,1,12,D,280,D,,A,280,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824503,43,0,1,11,D,120,D,,A,120,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824503,44,0,1,10,D,500,D,,A,500,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824551,23,0,1,11,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824571,44,0,1,12,D,30,D,,A,30,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824591,13,0,1,10,D,42,D,,A,42,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824621,30,0,1,10,D,45,D,,A,,H,115,D,2,D,2,D,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03824621,30,1,1,10,D,,B,,A,24,E,110,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824621,30,2,1,10,D,,B,,A,21,E,100,D,2,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824631,22,0,1,11,D,300,D,,A,300,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824681,16,0,1,10,D,50,D,,A,50,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824691,39,0,1,11,D,66,D,,A,,H,500,D,1,D,2,D,370,D,100,D,,A,,A,,A,,A,,A,,A,,A
20181,03824691,39,1,1,11,D,,B,,A,54,E,370,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824691,39,2,1,11,D,,B,,A,12,E,100,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824691,40,0,1,10,D,80,D,,A,80,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824691,41,0,1,11,D,90,D,,A,90,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824741,44,0,1,10,D,1220,D,,A,,H,500,D,1,D,2,D,367,D,380,D,,A,,A,,A,,A,,A,,A,,A
20181,03824741,44,1,1,10,D,,B,,A,66,E,367,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824741,44,2,1,10,D,,B,,A,1154,E,380,D,1,D,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824741,45,0,1,11,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824741,46,0,1,12,D,20,D,,A,20,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824751,25,0,1,12,D,30,D,,A,30,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,34,0,1,10,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,35,0,1,12,D,65,D,,A,65,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,36,0,1,10,D,160,D,,A,160,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,37,0,1,10,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,38,0,1,11,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824791,39,0,1,12,D,12,D,,A,12,D,367,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824891,28,0,1,11,D,1000,D,,A,1000,D,110,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824911,31,0,1,10,D,80,D,,A,80,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03824911,32,0,1,12,D,40,D,,A,40,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825011,15,0,1,11,D,300,D,,A,300,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825021,42,0,1,12,D,92,D,,A,92,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825021,43,0,1,12,D,43,D,,A,43,D,100,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825071,74,0,1,11,D,85,D,,A,85,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825071,75,0,1,11,D,37,D,,A,37,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825071,76,0,1,11,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825071,77,0,1,11,D,76,D,,A,76,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825081,45,0,1,12,D,27,D,,A,27,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825111,35,0,1,10,D,130,D,,A,130,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825111,36,0,1,12,D,130,D,,A,130,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825111,37,0,1,10,D,40,D,,A,40,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825111,38,0,1,10,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825111,39,0,1,12,D,14,D,,A,14,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825141,28,0,1,11,D,69,D,,A,69,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825141,29,0,1,10,D,122,D,,A,122,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825141,30,0,1,10,D,102,D,,A,102,D,370,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825141,31,0,1,10,D,143,D,,A,143,D,380,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825171,47,0,1,12,D,35,D,,A,35,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825221,34,0,1,12,D,42,D,,A,42,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825221,35,0,1,12,D,1083,D,,A,1083,D,370,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825231,15,0,1,10,D,54,D,,A,54,D,130,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825241,32,0,1,10,D,600,D,,A,600,D,140,D,1,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825241,33,0,1,12,D,60,D,,A,60,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825261,23,0,1,12,D,500,D,,A,500,D,140,D,2,F,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825271,15,0,1,12,D,26,D,,A,26,D,367,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825321,12,0,1,12,D,39,D,,A,39,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825351,26,0,1,12,D,87,D,,A,87,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825361,39,0,1,10,D,45,D,,A,45,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825371,14,0,1,10,D,250,D,,A,250,D,160,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03825411,36,0,1,11,D,25,D,,A,25,D,100,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
