QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20181,03781112,12,0,1,200,D,2,D,,A,01,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781132,7,0,1,200,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781142,4,0,1,360,D,1,D,,A,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781172,5,0,1,300,D,1,D,1,D,01,D,,A,740,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781172,6,0,1,350,D,1,D,1,D,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781182,15,0,1,300,D,1,D,2,D,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781182,16,0,1,350,D,1,D,2,D,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781242,1,0,1,300,D,1,D,1,D,01,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781253,11,0,1,350,D,1,D,1,D,01,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781392,15,0,1,300,D,1,D,2,D,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781642,17,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781742,4,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781774,3,0,1,300,D,1,D,1,D,13,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03781892,5,0,1,350,D,2,D,2,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782012,2,0,1,200,D,2,D,,A,13,D,,A,1250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782072,5,0,1,350,D,1,D,1,D,01,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,17,0,1,360,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,18,0,1,300,D,1,D,2,D,13,D,,A,3042,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,19,0,1,320,D,1,D,,A,01,D,,A,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,20,0,1,340,D,1,D,,A,13,D,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,21,0,1,100,D,1,D,,A,13,D,,A,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782222,22,0,2,100,D,1,D,,A,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782232,3,0,1,300,D,1,D,1,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782542,3,0,1,300,D,1,D,1,D,01,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782572,8,0,1,300,D,1,D,2,D,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782692,19,0,1,200,D,1,D,,A,11,D,,A,1104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782692,20,0,1,200,D,1,D,,A,12,D,,A,1104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782692,21,0,1,200,D,1,D,,A,01,D,,A,4044,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782692,22,0,2,200,D,1,D,,A,11,D,,A,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782752,5,0,1,300,D,1,D,1,D,01,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782752,6,0,1,350,D,1,D,1,D,01,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782902,10,0,1,100,D,2,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03782992,6,0,1,100,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783022,6,0,1,300,D,1,D,1,D,01,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783022,7,0,1,350,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783302,13,0,1,300,D,2,D,1,D,12,D,,A,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783302,14,0,1,300,D,2,D,1,D,01,D,,A,19000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783302,15,0,1,350,D,2,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783322,1,0,1,200,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783432,2,0,1,300,D,1,D,2,D,13,D,,A,2250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783442,4,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783732,12,0,1,100,D,1,D,,A,01,D,,A,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783742,11,0,1,200,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03783972,4,0,1,360,D,1,D,,A,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,11,0,1,100,D,1,D,,A,13,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,12,0,1,345,D,1,D,,A,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,13,0,1,350,D,1,D,2,D,11,D,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,14,0,1,350,D,1,D,2,D,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,15,0,1,350,D,1,D,2,D,01,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784002,16,0,2,350,D,1,D,2,D,11,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784102,12,0,1,360,D,1,D,,A,01,D,,A,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784112,7,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784112,8,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784112,9,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784112,10,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784112,11,0,2,100,D,1,D,,A,11,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784132,33,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784132,34,0,1,100,D,1,D,,A,12,D,,A,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784132,35,0,1,100,D,1,D,,A,11,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784132,36,0,1,360,D,1,D,,A,11,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784222,3,0,1,300,D,1,D,1,D,01,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784312,25,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784382,7,0,1,200,D,1,D,,A,13,D,,A,1040,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784382,8,0,1,300,D,1,D,2,D,13,D,,A,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784542,13,0,1,300,D,2,D,2,D,12,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784692,6,0,1,300,D,2,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784832,8,0,1,360,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784842,4,0,1,100,D,1,D,,A,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03784842,5,0,1,350,D,1,D,2,D,01,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785232,2,0,1,350,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785372,21,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785372,22,0,1,100,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785372,23,0,1,200,D,1,D,,A,13,D,180,D,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785582,6,0,1,345,D,1,D,,A,12,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785582,7,0,1,300,D,1,D,5,D,11,D,,A,725,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785732,2,0,1,200,D,2,D,,A,13,D,,A,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785762,3,0,1,350,D,1,D,1,D,01,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785762,4,0,1,350,D,1,D,1,D,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03785852,10,0,1,300,D,1,D,6,D,12,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786182,17,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786212,15,0,1,300,D,1,D,1,D,01,D,,A,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786212,16,0,1,350,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786234,2,0,1,300,D,1,D,1,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786462,4,0,1,350,D,1,D,1,D,01,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786692,3,0,1,300,D,1,D,1,D,13,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786692,4,0,1,350,D,1,D,1,D,01,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786742,9,0,1,300,D,1,D,1,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786742,10,0,1,300,D,1,D,6,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03786762,4,0,1,100,D,1,D,,A,13,D,,A,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03797592,2,0,1,300,D,2,D,1,D,12,D,,A,7688,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03797722,4,0,1,200,D,1,D,,A,13,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03797722,5,0,1,300,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03797722,6,0,1,350,D,1,D,1,D,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03797842,7,0,1,300,D,1,D,5,D,12,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798002,2,0,1,350,D,1,D,1,D,01,D,,A,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798352,3,0,1,100,D,1,D,,A,01,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798352,4,0,1,350,D,1,D,6,D,01,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798382,5,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798422,14,0,1,300,D,1,D,1,D,01,D,,A,536,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798662,10,0,1,100,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798662,11,0,1,100,D,1,D,,A,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798662,12,0,1,100,D,1,D,,A,02,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798722,13,0,1,100,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798722,14,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798832,8,0,1,300,D,1,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03798932,12,0,1,300,D,2,D,1,D,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799032,8,0,1,200,D,1,D,,A,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799042,12,0,1,100,D,1,D,,A,12,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799042,13,0,1,100,D,1,D,,A,01,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799042,14,0,1,100,D,1,D,,A,02,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799042,15,0,1,310,D,2,D,,A,02,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799202,30,0,1,340,D,1,D,,A,13,D,,A,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799282,4,0,1,200,D,1,D,,A,13,D,,A,327,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799282,5,0,1,300,D,1,D,2,D,13,D,,A,487,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799312,5,0,1,350,D,1,D,2,D,01,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799392,14,0,1,100,D,1,D,,A,12,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799452,5,0,1,300,D,1,D,2,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799622,6,0,1,300,D,1,D,1,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799642,9,0,1,360,D,1,D,,A,13,D,,A,194,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799692,2,0,1,300,D,1,D,1,D,13,D,,A,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799962,6,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799962,7,0,1,200,D,1,D,,A,13,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03799982,2,0,1,300,D,1,D,1,D,01,D,,A,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800002,49,0,1,300,D,1,D,1,D,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800002,50,0,1,300,D,2,D,1,D,12,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800002,51,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800042,3,0,1,320,D,1,D,,A,01,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800042,4,0,1,320,D,1,D,,A,02,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800042,5,0,1,320,D,1,D,,A,12,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800142,4,0,1,350,D,1,D,2,D,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800282,4,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800282,5,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800352,7,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800352,8,0,1,300,D,1,D,1,D,01,D,,A,5000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800812,8,0,1,300,D,1,D,1,D,01,D,,A,2666,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800812,9,0,1,300,D,1,D,1,D,02,D,,A,2666,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800812,10,0,1,300,D,1,D,1,D,12,D,,A,2666,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800862,15,0,1,200,D,1,D,,A,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800872,9,0,1,100,D,1,D,,A,02,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03800932,6,0,1,300,D,1,D,1,D,01,D,,A,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801112,4,0,1,100,D,1,D,,A,02,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801112,5,0,1,300,D,1,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801202,27,0,2,360,D,1,D,,A,12,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801392,3,0,1,300,D,1,D,6,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801492,5,0,1,350,D,1,D,1,D,01,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801622,7,0,1,100,D,1,D,,A,02,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801892,3,0,1,350,D,1,D,2,D,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801902,3,0,1,100,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801902,4,0,1,340,D,1,D,,A,13,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03801902,5,0,1,350,D,1,D,2,D,12,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802022,1,0,1,350,D,1,D,1,D,01,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802032,7,0,1,300,D,1,D,1,D,01,D,,A,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802032,8,0,1,350,D,1,D,1,D,01,D,,A,430,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802162,3,0,1,300,D,1,D,1,D,01,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802222,17,0,1,200,D,1,D,,A,13,D,,A,1894,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802322,7,0,1,350,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802332,8,0,1,300,D,1,D,1,D,12,D,,A,1669,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802332,9,0,1,300,D,1,D,1,D,01,D,,A,1669,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802332,10,0,1,300,D,1,D,1,D,02,D,,A,1669,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802332,11,0,1,350,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802332,12,0,2,310,D,1,D,,A,12,D,,A,4300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802412,4,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802462,7,0,1,300,D,1,D,1,D,01,D,,A,1099,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802462,8,0,1,300,D,1,D,1,D,12,D,,A,1132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802592,4,0,1,300,D,2,D,2,D,13,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802702,10,0,1,200,D,1,D,,A,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802782,27,0,1,200,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802782,28,0,1,300,D,1,D,1,D,12,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802782,29,0,2,350,D,1,D,1,D,12,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802882,23,0,1,335,D,2,D,1,D,01,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20181,03802882,23,1,1,300,D,2,D,1,D,01,D,,A,3888,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802882,24,0,1,350,D,2,D,1,D,02,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03802882,25,0,2,350,D,2,D,1,D,12,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803002,8,0,1,200,D,1,D,,A,13,D,,A,756,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803002,9,0,1,200,D,1,D,,A,13,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,3,0,1,300,D,1,D,1,D,12,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,4,0,1,300,D,1,D,1,D,01,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,5,0,1,300,D,1,D,1,D,02,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,6,0,1,360,D,1,D,,A,12,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,7,0,1,360,D,1,D,,A,01,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803322,8,0,1,360,D,1,D,,A,02,D,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803372,4,0,1,200,D,1,D,,A,13,D,,A,520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803522,17,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803522,18,0,1,200,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803552,13,0,1,200,D,1,D,,A,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803712,29,0,1,300,D,1,D,2,D,13,D,,A,1095,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803712,30,0,1,300,D,2,D,1,D,01,D,,A,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803712,31,0,1,350,D,2,D,1,D,01,D,,A,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803782,9,0,1,300,D,1,D,2,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803832,3,0,1,350,D,2,D,1,D,01,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803842,9,0,1,300,D,1,D,1,D,01,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803842,10,0,1,320,D,1,D,,A,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803882,13,0,1,350,D,1,D,2,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03803992,4,0,1,200,D,1,D,,A,13,D,,A,930,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804042,9,0,1,200,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804052,1,0,1,100,D,1,D,,A,12,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804052,2,0,2,100,D,1,D,,A,12,D,,A,825,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804062,13,0,1,200,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804162,16,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804162,17,0,1,200,D,1,D,,A,13,D,,A,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804222,11,0,1,350,D,1,D,1,D,01,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804282,17,0,1,300,D,1,D,6,D,01,D,,A,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804482,3,0,1,300,D,1,D,1,D,01,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804482,4,0,1,350,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804482,5,0,2,350,D,1,D,1,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804532,6,0,1,300,D,1,D,1,D,01,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804592,8,0,1,320,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804592,9,0,1,360,D,1,D,,A,01,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804612,7,0,1,300,D,1,D,5,D,12,D,,A,1549,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804612,8,0,1,345,D,1,D,,A,12,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804642,11,0,1,200,D,1,D,,A,13,D,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804652,8,0,1,300,D,1,D,5,D,02,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804822,8,0,1,100,D,1,D,,A,13,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804822,9,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804852,3,0,1,360,D,2,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03804892,3,0,1,300,D,1,D,1,D,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805042,7,0,1,200,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20181,03805072,15,0,1,100,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
