QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20184,03827154,24,1,1,410,D,09,D,23,E,,A,,A,,A,,A
20184,03827154,24,2,1,420,D,09,D,77,E,,A,,A,,A,,A
20184,03827174,34,0,1,405,D,09,D,264,D,,A,,A,,A,,A
20184,03827174,35,0,1,420,D,09,D,95,D,,A,,A,,A,,A
20184,03827174,36,0,1,410,D,09,D,33,D,,A,,A,,A,,A
20184,03827174,37,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20184,03827174,38,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20184,03827294,39,0,1,400,D,09,D,46,D,,A,,A,,A,,A
20184,03827294,40,0,1,410,D,09,D,14,D,,A,,A,,A,,A
20184,03827294,41,0,1,430,D,09,D,,H,415,D,405,D,,A,,A
20184,03827294,41,1,1,410,D,09,D,40,F,,A,,A,,A,,A
20184,03827294,41,2,1,420,D,09,D,150,F,,A,,A,,A,,A
20184,03827364,30,0,2,400,D,07,D,5,D,,A,,A,,A,,A
20184,03827554,55,0,2,420,D,07,D,45,D,,A,,A,,A,,A
20184,03827634,25,0,1,420,D,08,D,168,D,,A,,A,,A,,A
20184,03827714,28,0,1,400,D,08,D,58,D,,A,,A,,A,,A
20184,03827814,32,0,1,400,D,09,D,15,D,,A,,A,,A,,A
20184,03827814,33,0,1,420,D,09,D,495,D,,A,,A,,A,,A
20184,03827834,79,0,1,410,D,07,D,17,D,,A,,A,,A,,A
20184,03827834,80,0,1,405,D,09,D,500,D,,A,,A,,A,,A
20184,03827934,14,0,1,400,D,07,D,38,D,,A,,A,,A,,A
20184,03827984,31,0,1,430,D,08,D,,H,405,D,425,D,,A,,A
20184,03827984,31,1,1,405,D,08,D,20,E,,A,,A,,A,,A
20184,03828094,19,0,1,400,D,08,D,15,D,,A,,A,,A,,A
20184,03828254,26,0,2,420,D,07,D,112,D,,A,,A,,A,,A
20184,03828284,28,0,2,420,D,07,D,54,D,,A,,A,,A,,A
20184,03828574,44,0,1,420,D,08,D,99,D,,A,,A,,A,,A
20184,03828644,37,0,1,420,D,09,D,206,D,,A,,A,,A,,A
20184,03828644,38,0,2,420,D,07,D,98,D,,A,,A,,A,,A
20184,03828724,65,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20184,03828724,65,1,1,405,D,08,D,154,E,,A,,A,,A,,A
20184,03828724,65,2,1,420,D,08,D,412,E,,A,,A,,A,,A
20184,03828804,36,0,1,410,D,08,D,45,D,,A,,A,,A,,A
20184,03828804,37,0,1,420,D,08,D,65,D,,A,,A,,A,,A
20184,03828814,19,0,1,400,D,08,D,20,D,,A,,A,,A,,A
20184,03828924,49,0,1,420,D,07,D,479,D,,A,,A,,A,,A
20184,03828924,50,0,1,420,D,08,D,153,D,,A,,A,,A,,A
20184,03829014,36,0,1,400,D,09,D,19,F,,A,,A,,A,,A
20184,03829034,30,0,1,400,D,08,D,90,D,,A,,A,,A,,A
20184,03839764,35,0,1,410,D,08,D,26,D,,A,,A,,A,,A
20184,03839764,36,0,1,420,D,08,D,92,D,,A,,A,,A,,A
20184,03839764,37,0,1,405,D,08,D,1428,D,,A,,A,,A,,A
20184,03839874,42,0,1,410,D,09,D,12,D,,A,,A,,A,,A
20184,03839874,43,0,1,420,D,09,D,65,D,,A,,A,,A,,A
20184,03840124,43,0,1,410,D,09,D,80,D,,A,,A,,A,,A
20184,03840234,62,0,2,420,D,08,D,110,D,,A,,A,,A,,A
20184,03840624,30,0,2,400,D,08,D,20,D,,A,,A,,A,,A
20184,03840654,39,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20184,03840654,39,1,1,420,D,09,D,108,E,,A,,A,,A,,A
20184,03840964,46,0,1,420,D,10,D,70,D,,A,,A,,A,,A
20184,03840984,31,0,1,400,D,10,D,50,D,,A,,A,,A,,A
20184,03841064,49,0,1,420,D,08,D,62,D,,A,,A,,A,,A
20184,03841184,41,0,1,430,D,09,D,,H,425,D,405,D,415,D,,A
20184,03841184,41,1,1,420,D,09,D,1085,E,,A,,A,,A,,A
20184,03841184,41,2,1,405,D,09,D,851,E,,A,,A,,A,,A
20184,03841184,41,3,1,420,D,09,D,1064,E,,A,,A,,A,,A
20184,03841234,20,0,1,400,D,09,D,25,D,,A,,A,,A,,A
20184,03841444,27,0,1,410,D,10,D,37,D,,A,,A,,A,,A
20184,03841464,30,0,1,420,D,09,D,120,F,,A,,A,,A,,A
20184,03841514,42,0,1,420,D,09,D,95,D,,A,,A,,A,,A
20184,03841724,40,0,1,400,D,08,D,26,D,,A,,A,,A,,A
20184,03841904,49,0,1,420,D,10,D,535,D,,A,,A,,A,,A
20184,03841914,43,0,1,400,D,10,D,55,D,,A,,A,,A,,A
20184,03841914,44,0,1,410,D,10,D,105,D,,A,,A,,A,,A
20184,03841934,58,0,1,400,D,10,D,21,D,,A,,A,,A,,A
20184,03841984,22,0,1,400,D,10,D,9,D,,A,,A,,A,,A
20184,03842244,74,0,1,405,D,09,D,460,D,,A,,A,,A,,A
20184,03842244,75,0,1,405,D,09,D,270,D,,A,,A,,A,,A
20184,03842274,56,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20184,03842334,22,0,1,420,D,09,D,35,D,,A,,A,,A,,A
20184,03842484,36,0,2,410,D,08,D,75,D,,A,,A,,A,,A
20184,03842564,68,0,1,420,D,08,D,79,D,,A,,A,,A,,A
20184,03842564,69,0,1,420,D,10,D,183,D,,A,,A,,A,,A
20184,03842714,19,0,1,420,D,08,D,147,D,,A,,A,,A,,A
20184,03842774,25,0,2,410,D,08,D,125,D,,A,,A,,A,,A
20184,03842834,56,0,1,420,D,08,D,100,D,,A,,A,,A,,A
20184,03842874,40,0,2,400,D,08,D,16,D,,A,,A,,A,,A
20184,03842924,31,0,1,410,D,10,D,70,D,,A,,A,,A,,A
20184,03843124,45,0,1,410,D,09,D,75,D,,A,,A,,A,,A
20184,03843124,46,0,1,420,D,09,D,91,D,,A,,A,,A,,A
20184,03843194,73,0,2,400,D,08,D,30,D,,A,,A,,A,,A
20184,03843214,29,0,1,420,D,10,D,35,D,,A,,A,,A,,A
20184,03843484,31,0,1,405,D,10,D,380,D,,A,,A,,A,,A
20184,03843484,32,0,2,400,D,08,D,40,D,,A,,A,,A,,A
20184,03843634,49,0,1,400,D,10,D,50,F,,A,,A,,A,,A
20184,03843644,74,0,1,400,D,09,D,26,D,,A,,A,,A,,A
20184,03843644,75,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20184,03843644,76,0,1,420,D,09,D,112,D,,A,,A,,A,,A
20184,03843644,77,0,1,420,D,10,D,188,D,,A,,A,,A,,A
20184,03843684,39,0,2,420,D,08,D,200,D,,A,,A,,A,,A
20184,03843724,15,0,1,420,D,08,D,150,D,,A,,A,,A,,A
20184,03843804,41,0,1,410,D,09,D,45,D,,A,,A,,A,,A
20184,03843864,59,0,1,410,D,08,D,70,D,,A,,A,,A,,A
20184,03843864,60,0,1,410,D,09,D,70,D,,A,,A,,A,,A
20184,03843934,36,0,1,420,D,08,D,101,D,,A,,A,,A,,A
20184,03844024,33,0,2,410,D,08,D,15,D,,A,,A,,A,,A
20184,03844024,34,0,2,420,D,08,D,119,D,,A,,A,,A,,A
20184,03844074,30,0,1,400,D,10,D,180,D,,A,,A,,A,,A
20184,03844184,51,0,2,420,D,08,D,240,D,,A,,A,,A,,A
20184,03844224,35,0,2,420,D,08,D,127,D,,A,,A,,A,,A
20184,03844344,47,0,1,405,D,09,D,250,D,,A,,A,,A,,A
20184,03844394,24,0,1,420,D,09,D,250,D,,A,,A,,A,,A
20184,03844394,25,0,1,410,D,09,D,49,D,,A,,A,,A,,A
20184,03844574,18,0,1,400,D,08,D,25,D,,A,,A,,A,,A
20184,03844574,19,0,1,410,D,08,D,28,D,,A,,A,,A,,A
20184,03844574,20,0,1,420,D,08,D,112,D,,A,,A,,A,,A
20184,03844744,43,0,1,420,D,10,D,87,D,,A,,A,,A,,A
20184,03844774,68,0,1,410,D,09,D,16,D,,A,,A,,A,,A
20184,03844774,69,0,1,420,D,09,D,90,D,,A,,A,,A,,A
20184,03844924,25,0,2,420,D,08,D,150,D,,A,,A,,A,,A
20184,03845004,19,0,1,420,D,10,D,104,D,,A,,A,,A,,A
20184,03845024,34,0,1,405,D,10,D,335,F,,A,,A,,A,,A
20184,03845124,75,0,1,410,D,08,D,24,D,,A,,A,,A,,A
20184,03845124,76,0,1,420,D,08,D,231,D,,A,,A,,A,,A
20184,03845264,48,0,1,410,D,08,D,30,D,,A,,A,,A,,A
20184,03845264,49,0,1,420,D,08,D,79,D,,A,,A,,A,,A
20184,03845274,57,0,1,400,D,10,D,51,D,,A,,A,,A,,A
20184,03845334,42,0,1,420,D,09,D,106,D,,A,,A,,A,,A
20184,03845344,37,0,1,405,D,10,D,200,D,,A,,A,,A,,A
20184,03845404,37,0,1,400,D,09,D,35,D,,A,,A,,A,,A
20184,03845454,68,0,2,420,D,08,D,101,D,,A,,A,,A,,A
20184,03845514,41,0,1,420,D,10,D,220,D,,A,,A,,A,,A
20184,03845514,42,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20184,03845574,46,0,1,400,D,08,D,24,D,,A,,A,,A,,A
20184,03845574,47,0,1,400,D,08,D,60,D,,A,,A,,A,,A
20184,03845654,34,0,1,410,D,09,D,60,D,,A,,A,,A,,A
20184,03845654,35,0,1,420,D,09,D,189,D,,A,,A,,A,,A
20184,03845674,41,0,1,420,D,09,D,78,D,,A,,A,,A,,A
20184,03845714,51,0,1,420,D,09,D,180,D,,A,,A,,A,,A
20184,03845714,52,0,1,420,D,08,D,160,D,,A,,A,,A,,A
20184,03845844,40,0,1,410,D,08,D,83,D,,A,,A,,A,,A
20184,03845844,41,0,1,420,D,08,D,199,D,,A,,A,,A,,A
20184,03845904,52,0,1,400,D,09,D,35,D,,A,,A,,A,,A
20184,03845944,52,0,1,420,D,08,D,180,D,,A,,A,,A,,A
20184,03845944,53,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20184,03846024,40,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20184,03846024,40,1,1,420,D,09,D,73,E,,A,,A,,A,,A
20184,03846024,40,2,1,410,D,09,D,23,E,,A,,A,,A,,A
20184,03846064,21,0,1,420,D,10,D,75,D,,A,,A,,A,,A
20184,03846074,42,0,1,420,D,09,D,130,D,,A,,A,,A,,A
20184,03846074,43,0,1,410,D,09,D,40,D,,A,,A,,A,,A
20184,03846144,31,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20184,03846194,41,0,1,420,D,09,D,97,D,,A,,A,,A,,A
20184,03846224,40,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20184,03846224,40,1,1,405,D,10,D,35,E,,A,,A,,A,,A
20184,03846224,40,2,1,420,D,10,D,95,E,,A,,A,,A,,A
20184,03846264,33,0,1,420,D,10,D,67,D,,A,,A,,A,,A
20184,03846444,52,0,1,420,D,09,D,21,D,,A,,A,,A,,A
20184,03846514,52,0,1,420,D,09,D,275,D,,A,,A,,A,,A
20184,03846524,55,0,1,400,D,10,D,94,D,,A,,A,,A,,A
20184,03846524,56,0,1,400,D,10,D,45,D,,A,,A,,A,,A
20184,03846574,17,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20184,03846634,26,0,2,430,D,08,D,,H,415,D,410,D,,A,,A
20184,03846634,26,1,2,420,D,08,D,114,E,,A,,A,,A,,A
20184,03846634,26,2,2,410,D,08,D,36,E,,A,,A,,A,,A
20184,03846754,21,0,1,410,D,08,D,20,D,,A,,A,,A,,A
20184,03846754,22,0,1,420,D,08,D,20,D,,A,,A,,A,,A
20184,03846784,29,0,2,420,D,08,D,60,D,,A,,A,,A,,A
20184,03846784,30,0,2,410,D,08,D,28,D,,A,,A,,A,,A
20184,03847104,53,0,1,420,D,09,D,170,D,,A,,A,,A,,A
20184,03847164,21,0,1,420,D,10,D,100,D,,A,,A,,A,,A
20184,03847184,64,0,1,420,D,10,D,51,D,,A,,A,,A,,A
20184,03847184,65,0,2,420,D,08,D,130,D,,A,,A,,A,,A
20184,03847234,37,0,1,410,D,09,D,56,D,,A,,A,,A,,A
20184,03847234,38,0,1,420,D,10,D,185,D,,A,,A,,A,,A
20184,03847244,28,0,1,420,D,10,D,284,D,,A,,A,,A,,A
20184,03847424,28,0,2,400,D,08,D,50,D,,A,,A,,A,,A
20184,03847494,25,0,1,420,D,09,D,42,D,,A,,A,,A,,A
20184,03847504,35,0,1,400,D,08,D,28,D,,A,,A,,A,,A
20184,03847604,38,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20184,03847604,39,0,1,420,D,10,D,140,D,,A,,A,,A,,A
20184,03847674,18,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20184,03847944,27,0,2,420,D,08,D,230,D,,A,,A,,A,,A
20184,03848204,34,0,1,420,D,10,D,200,D,,A,,A,,A,,A
20184,03848204,35,0,2,420,D,08,D,424,D,,A,,A,,A,,A
20184,03848364,79,0,1,410,D,10,D,45,D,,A,,A,,A,,A
20184,03848364,80,0,1,420,D,10,D,70,D,,A,,A,,A,,A
20184,03848514,24,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20184,03848524,39,0,1,420,D,09,D,105,D,,A,,A,,A,,A
20184,03848534,28,0,1,420,D,09,D,255,D,,A,,A,,A,,A
20184,03848614,65,0,1,420,D,09,D,105,D,,A,,A,,A,,A
20184,03848614,66,0,2,420,D,08,D,250,D,,A,,A,,A,,A
20184,03848784,24,0,1,410,D,09,D,120,D,,A,,A,,A,,A
20184,03848804,12,0,1,430,D,08,D,,H,415,D,400,D,,A,,A
20184,03848804,12,1,1,420,D,08,D,416,E,,A,,A,,A,,A
20184,03848804,12,2,1,400,D,08,D,84,E,,A,,A,,A,,A
20184,03848814,23,0,1,400,D,10,D,28,D,,A,,A,,A,,A
20184,03848854,26,0,1,430,D,09,D,,H,410,D,415,D,,A,,A
20184,03848854,26,1,1,410,D,09,D,36,E,,A,,A,,A,,A
20184,03848854,26,2,1,420,D,09,D,114,E,,A,,A,,A,,A
20184,03848914,38,0,1,420,D,09,D,246,D,,A,,A,,A,,A
20184,03848944,14,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20184,03848954,54,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20184,03848954,55,0,1,420,D,10,D,162,D,,A,,A,,A,,A
20184,03848984,46,0,1,420,D,10,D,188,D,,A,,A,,A,,A
20184,03849114,27,0,1,430,D,08,D,,H,410,D,415,D,405,D,425,D
20184,03849114,27,1,1,420,D,08,D,296,E,,A,,A,,A,,A
20184,03849114,27,2,1,405,D,08,D,237,E,,A,,A,,A,,A
20184,03849114,27,3,1,420,D,08,D,302,E,,A,,A,,A,,A
20184,03849214,41,0,2,420,D,08,D,213,D,,A,,A,,A,,A
20184,03849254,24,0,2,400,D,08,D,35,D,,A,,A,,A,,A
20184,03849404,48,0,1,400,D,09,D,35,D,,A,,A,,A,,A
20184,03849404,49,0,1,420,D,09,D,375,D,,A,,A,,A,,A
20184,03849414,38,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20184,03849434,80,0,1,420,D,09,D,230,D,,A,,A,,A,,A
20184,03849504,39,0,1,400,D,10,D,45,D,,A,,A,,A,,A
20184,03849514,72,0,1,420,D,09,D,140,D,,A,,A,,A,,A
20184,03849514,73,0,1,410,D,10,D,60,D,,A,,A,,A,,A
20184,03849764,45,0,1,420,D,10,D,3000,D,,A,,A,,A,,A
20184,03849904,37,0,1,420,D,10,D,300,D,,A,,A,,A,,A
20184,03850084,50,0,1,400,D,10,D,20,D,,A,,A,,A,,A
20184,03850184,31,0,1,420,D,09,D,60,D,,A,,A,,A,,A
20184,03850214,17,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20184,03850244,38,0,1,400,D,10,D,125,D,,A,,A,,A,,A
20184,03850294,53,0,1,410,D,10,D,9,D,,A,,A,,A,,A
20184,03850294,54,0,1,430,D,10,D,,H,425,D,415,D,,A,,A
20184,03850294,54,1,1,420,D,10,D,34,E,,A,,A,,A,,A
20184,03850314,63,0,1,420,D,11,D,40,D,,A,,A,,A,,A
20184,03850314,64,0,1,420,D,11,D,20,D,,A,,A,,A,,A
20184,03850314,65,0,1,420,D,11,D,60,D,,A,,A,,A,,A
20184,03850314,66,0,1,420,D,11,D,120,D,,A,,A,,A,,A
20184,03850434,53,0,1,400,D,10,D,36,D,,A,,A,,A,,A
20184,03850434,54,0,1,400,D,11,D,36,D,,A,,A,,A,,A
20184,03850434,55,0,1,420,D,11,D,148,D,,A,,A,,A,,A
20184,03850554,30,0,1,410,D,11,D,21,D,,A,,A,,A,,A
20184,03850664,36,0,2,420,D,09,D,175,D,,A,,A,,A,,A
20184,03850884,42,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20184,03850884,43,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20184,03851074,49,0,2,420,D,09,D,316,D,,A,,A,,A,,A
20184,03851234,42,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20184,03851234,43,0,1,410,D,09,D,16,D,,A,,A,,A,,A
20184,03851254,32,0,1,410,D,10,D,16,D,,A,,A,,A,,A
20184,03851334,36,0,1,420,D,09,D,55,D,,A,,A,,A,,A
20184,03851544,14,0,1,420,D,11,D,69,D,,A,,A,,A,,A
20184,03851644,32,0,1,420,D,10,D,84,D,,A,,A,,A,,A
20184,03851644,33,0,2,420,D,09,D,67,D,,A,,A,,A,,A
20184,03851744,50,0,1,410,D,11,D,45,D,,A,,A,,A,,A
20184,03851744,51,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20184,03851784,43,0,1,405,D,10,D,50,D,,A,,A,,A,,A
20184,03852334,82,0,2,400,D,09,D,40,D,,A,,A,,A,,A
20184,03852394,48,0,1,420,D,10,D,65,D,,A,,A,,A,,A
20184,03852554,35,0,1,420,D,09,D,160,D,,A,,A,,A,,A
20184,03852654,73,0,1,420,D,11,D,307,D,,A,,A,,A,,A
20184,03852654,74,0,2,420,D,09,D,240,D,,A,,A,,A,,A
20184,03852664,22,0,1,420,D,10,D,20,D,,A,,A,,A,,A
20184,03852754,91,0,1,420,D,11,D,150,D,,A,,A,,A,,A
20184,03852874,32,0,1,420,D,09,D,280,D,,A,,A,,A,,A
20184,03853004,14,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20184,03853094,38,0,1,420,D,11,D,204,D,,A,,A,,A,,A
20184,03853224,51,0,1,420,D,11,D,80,D,,A,,A,,A,,A
20184,03853254,40,0,1,420,D,09,D,305,D,,A,,A,,A,,A
20184,03853284,45,0,1,420,D,11,D,140,D,,A,,A,,A,,A
20184,03853304,53,0,1,420,D,11,D,68,D,,A,,A,,A,,A
20184,03853454,40,0,1,420,D,11,D,87,D,,A,,A,,A,,A
20184,03853514,22,0,1,420,D,10,D,109,D,,A,,A,,A,,A
20184,03853714,28,0,2,420,D,09,D,23,D,,A,,A,,A,,A
20184,03853744,34,0,1,420,D,11,D,157,D,,A,,A,,A,,A
20184,03853814,69,0,1,420,D,11,D,95,D,,A,,A,,A,,A
20184,03853844,40,0,1,420,D,11,D,320,D,,A,,A,,A,,A
20184,03853874,48,0,1,420,D,11,D,186,D,,A,,A,,A,,A
20184,03853874,49,0,1,405,D,11,D,896,D,,A,,A,,A,,A
20184,03853904,43,0,1,420,D,10,D,76,D,,A,,A,,A,,A
20184,03854054,47,0,1,420,D,10,D,343,D,,A,,A,,A,,A
20184,03854084,31,0,1,400,D,11,D,40,D,,A,,A,,A,,A
20184,03854164,40,0,1,400,D,10,D,14,D,,A,,A,,A,,A
20184,03854164,41,0,1,410,D,10,D,7,D,,A,,A,,A,,A
20184,03854164,42,0,1,420,D,10,D,194,D,,A,,A,,A,,A
20184,03854174,17,0,1,420,D,09,D,150,D,,A,,A,,A,,A
20184,03854344,52,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20184,03854344,52,1,1,420,D,10,D,75,E,,A,,A,,A,,A
20184,03854344,52,2,1,405,D,10,D,59,E,,A,,A,,A,,A
20184,03854344,52,3,1,420,D,10,D,74,E,,A,,A,,A,,A
20184,03854344,53,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20184,03854344,53,1,1,420,D,11,D,285,E,,A,,A,,A,,A
20184,03854344,53,2,1,405,D,11,D,225,E,,A,,A,,A,,A
20184,03854344,53,3,1,420,D,11,D,280,E,,A,,A,,A,,A
20184,03854364,44,0,1,400,D,11,D,52,D,,A,,A,,A,,A
20184,03854404,32,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20184,03854494,30,0,1,420,D,10,D,200,D,,A,,A,,A,,A
20184,03854754,36,0,1,400,D,11,D,32,D,,A,,A,,A,,A
20184,03855074,54,0,1,420,D,10,D,362,D,,A,,A,,A,,A
20184,03855084,23,0,1,420,D,11,D,334,D,,A,,A,,A,,A
20184,03855084,24,0,1,405,D,11,D,162,D,,A,,A,,A,,A
20184,03855134,41,0,1,420,D,11,D,12,D,,A,,A,,A,,A
20184,03855194,39,0,1,420,D,10,D,67,D,,A,,A,,A,,A
20184,03855194,40,0,1,420,D,10,D,126,D,,A,,A,,A,,A
20184,03855384,25,0,1,420,D,09,D,90,D,,A,,A,,A,,A
20184,03855444,40,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20184,03855444,40,1,1,420,D,09,D,137,E,,A,,A,,A,,A
20184,03855444,40,2,1,410,D,09,D,43,E,,A,,A,,A,,A
20184,03855444,41,0,2,430,D,09,D,,H,410,D,415,D,,A,,A
20184,03855444,41,1,2,410,D,09,D,33,E,,A,,A,,A,,A
20184,03855444,41,2,2,420,D,09,D,107,E,,A,,A,,A,,A
20184,03855584,35,0,1,410,D,10,D,37,D,,A,,A,,A,,A
20184,03855654,37,0,1,410,D,11,D,70,D,,A,,A,,A,,A
20184,03855834,22,0,2,420,D,09,D,116,D,,A,,A,,A,,A
20184,03855894,36,0,1,420,D,11,D,72,D,,A,,A,,A,,A
20184,03856224,35,0,1,405,D,10,D,150,D,,A,,A,,A,,A
20184,03856294,19,0,1,420,D,10,D,400,D,,A,,A,,A,,A
20184,03856394,79,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20184,03856394,80,0,1,410,D,11,D,16,D,,A,,A,,A,,A
20184,03856434,19,0,2,420,D,09,D,293,D,,A,,A,,A,,A
20184,03856494,40,0,1,400,D,09,D,50,D,,A,,A,,A,,A
20184,03856494,41,0,1,400,D,10,D,25,D,,A,,A,,A,,A
20184,03856534,35,0,1,405,D,10,D,416,D,,A,,A,,A,,A
20184,03856554,38,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20184,03856654,19,0,1,420,D,11,D,90,D,,A,,A,,A,,A
20184,03856714,34,0,2,410,D,09,D,16,D,,A,,A,,A,,A
20184,03856754,39,0,1,400,D,09,D,36,F,,A,,A,,A,,A
20184,03856754,40,0,1,405,D,10,D,220,D,,A,,A,,A,,A
20184,03856914,35,0,1,400,D,09,D,26,D,,A,,A,,A,,A
20184,03856934,64,0,1,420,D,11,D,50,D,,A,,A,,A,,A
20184,03856944,35,0,1,430,D,10,D,,H,415,D,425,D,405,D,,A
20184,03856944,35,1,1,420,D,10,D,129,E,,A,,A,,A,,A
20184,03856944,35,2,1,420,D,10,D,131,E,,A,,A,,A,,A
20184,03856944,35,3,1,405,D,10,D,104,E,,A,,A,,A,,A
20184,03857184,51,0,1,420,D,10,D,95,D,,A,,A,,A,,A
20184,03857184,52,0,1,410,D,10,D,200,D,,A,,A,,A,,A
20184,03857274,31,0,1,400,D,10,D,36,D,,A,,A,,A,,A
20184,03857334,30,0,1,420,D,10,D,112,D,,A,,A,,A,,A
20184,03857494,45,0,2,420,D,09,D,147,F,,A,,A,,A,,A
20184,03857504,83,0,1,420,D,10,D,1140,D,,A,,A,,A,,A
20184,03857544,42,0,1,420,D,11,D,250,D,,A,,A,,A,,A
20184,03857574,36,0,1,420,D,10,D,260,D,,A,,A,,A,,A
20184,03857684,45,0,1,410,D,10,D,21,D,,A,,A,,A,,A
20184,03857724,35,0,1,410,D,09,D,9,D,,A,,A,,A,,A
20184,03857724,36,0,1,420,D,09,D,40,D,,A,,A,,A,,A
20184,03857784,32,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20184,03857804,32,0,1,420,D,10,D,45,D,,A,,A,,A,,A
20184,03857804,33,0,1,410,D,10,D,16,D,,A,,A,,A,,A
20184,03857814,54,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20184,03857824,76,0,1,420,D,10,D,204,D,,A,,A,,A,,A
20184,03857844,41,0,1,420,D,11,D,93,D,,A,,A,,A,,A
20184,03857914,62,0,1,420,D,09,D,218,D,,A,,A,,A,,A
20184,03857944,87,0,1,420,D,09,D,255,D,,A,,A,,A,,A
20184,03857964,24,0,1,405,D,11,D,280,F,,A,,A,,A,,A
20184,03857994,28,0,1,410,D,10,D,28,D,,A,,A,,A,,A
20184,03858034,39,0,1,420,D,11,D,57,D,,A,,A,,A,,A
20184,03858034,40,0,2,420,D,09,D,60,D,,A,,A,,A,,A
20184,03858034,41,0,2,405,D,09,D,105,D,,A,,A,,A,,A
20184,03858314,45,0,1,410,D,11,D,35,D,,A,,A,,A,,A
20184,03858374,17,0,1,400,D,11,D,40,D,,A,,A,,A,,A
20184,03858514,23,0,1,420,D,11,D,580,D,,A,,A,,A,,A
20184,03858694,31,0,2,420,D,09,D,125,D,,A,,A,,A,,A
20184,03858724,21,0,1,420,D,11,D,101,D,,A,,A,,A,,A
20184,03858814,55,0,1,420,D,09,D,20,D,,A,,A,,A,,A
20184,03858814,56,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20184,03858854,26,0,1,420,D,11,D,185,D,,A,,A,,A,,A
20184,03858974,43,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20184,03858974,44,0,1,410,D,11,D,30,D,,A,,A,,A,,A
20184,03858974,45,0,1,430,D,11,D,,H,425,D,415,D,,A,,A
20184,03858974,45,1,1,420,D,11,D,17,E,,A,,A,,A,,A
20184,03858974,45,2,1,420,D,11,D,33,E,,A,,A,,A,,A
20184,03858974,46,0,1,405,D,11,D,75,D,,A,,A,,A,,A
20184,03859024,36,0,1,410,D,09,D,14,D,,A,,A,,A,,A
20184,03859024,37,0,1,420,D,09,D,83,D,,A,,A,,A,,A
20184,03859084,33,0,2,430,D,09,D,,H,415,D,425,D,410,D,,A
20184,03859084,33,1,2,420,D,09,D,173,E,,A,,A,,A,,A
20184,03859084,33,2,2,420,D,09,D,93,E,,A,,A,,A,,A
20184,03859084,33,3,2,410,D,09,D,34,E,,A,,A,,A,,A
20184,03859204,74,0,1,420,D,09,D,232,D,,A,,A,,A,,A
20184,03859214,16,0,1,420,D,11,D,350,D,,A,,A,,A,,A
20184,03859264,20,0,1,420,D,11,D,200,D,,A,,A,,A,,A
20184,03859394,36,0,1,420,D,10,D,222,D,,A,,A,,A,,A
20184,03859444,24,0,1,400,D,09,D,10,D,,A,,A,,A,,A
20184,03859614,26,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20184,03859724,54,0,1,400,D,11,D,36,F,,A,,A,,A,,A
20184,03859764,37,0,1,400,D,10,D,50,D,,A,,A,,A,,A
20184,03859774,26,0,2,420,D,09,D,56,D,,A,,A,,A,,A
20184,03859784,35,0,1,400,D,11,D,80,D,,A,,A,,A,,A
20184,03859814,27,0,1,430,D,11,D,,H,425,D,415,D,,A,,A
20184,03859814,27,1,1,420,D,11,D,40,E,,A,,A,,A,,A
20184,03859854,41,0,1,420,D,11,D,435,D,,A,,A,,A,,A
