QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20182,03826822,34,0,1,1,D,1,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,,A
20182,03826852,34,0,1,1,D,3,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,696,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A
20182,03826882,13,0,1,2,D,1,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,80,D,,A,50,F,,A,,A,,A,,A,40,D,250,F
20182,03826932,32,0,1,1,D,2,D,1,D,01,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,80,D,240,D,60,D,,A,,A,50,D,,A,,A,300,D,,A
20182,03827042,39,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,50,D,,A,10,D,,A
20182,03827082,33,0,2,1,D,1,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4781,T,,A,,A,,A,,A,,A,,A,1500,D,,A
20182,03827152,17,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20182,03827202,50,0,1,1,D,4,D,2,D,03,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,300,D,,A,,A,,A,,A,,A,578,D,578,D,15,D
20182,03827202,51,0,1,1,D,5,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A
20182,03827252,36,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,F,,A,,A,,A,,A,30,D,,A,21,D,,A,,A,140,D,60,D
20182,03827272,56,0,1,1,D,1,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,20,D,,A,5,D,,A,,A,,A,30,D
20182,03827272,57,0,1,1,D,2,D,2,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,140,D,,A,,A,,A,160,D,100,D
20182,03827272,58,0,1,1,D,3,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,40,D,10,D
20182,03827272,59,0,1,1,D,4,D,1,D,01,D,2,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,75,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,100,D,20,D
20182,03827642,31,0,1,1,D,2,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,40,D,,A,,A,80,D,25,D,,A,,A,,A,,A,,A,75,D,,A
20182,03827642,32,0,1,1,D,3,D,1,D,03,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,22,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,50,D,,A
20182,03827652,55,0,1,2,D,1,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,12,D,,A,300,D,100,D,,A,,A,,A,50,D,,A,200,D,100,D
20182,03827652,56,0,1,2,D,2,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,12,D,,A,300,D,100,D,,A,,A,,A,,A,,A,200,D,100,D
20182,03827672,24,0,1,1,D,1,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,160,D,40,D,,A,,A,,A,,A,,A,160,D,20,D
20182,03828022,34,0,1,1,D,4,D,1,D,01,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828022,35,0,1,1,D,5,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828092,12,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,100,D,,A
20182,03828252,20,0,1,1,D,2,D,3,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03828252,21,0,2,1,D,1,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,5,D,,A,,A,,A,,A,,A,40,D,,A
20182,03828262,23,0,2,1,D,1,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,140,D,,A,170,D,,A
20182,03828342,14,0,1,1,D,2,D,1,D,01,D,6,D,,A,,A,,A,,A,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,128,D,,A,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,250,D,,A
20182,03828412,38,0,1,1,D,5,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,15,D,,A,,A,,A,,A,150,D,,A,,A,30,D,,A
20182,03828412,39,0,2,1,D,2,D,1,D,01,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,5,D,,A,,A,,A,,A,,A,126,D,,A,,A,50,D,,A
20182,03828472,44,0,1,1,D,2,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,30,D,,A,,A,50,D,,A,,A,20,D,,A,225,D,150,D,30,D
20182,03828602,15,0,1,1,D,1,D,1,D,03,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,20,F,,A
20182,03828602,16,0,1,1,D,2,D,1,D,02,D,,C,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,150,F,,A
20182,03828722,51,0,1,1,D,3,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,10,D,,A,,A,,A,,A,100,D,2,D
20182,03828722,52,0,1,1,D,4,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,75,D,,A,7,D,97,D,8,D,,A,,A,48,D,0,D,46,F,142,D,,A
20182,03828982,14,0,1,1,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,20,D,,A,,A,,A,,A,,A,,A,400,D,,A
20182,03839762,39,0,1,1,D,1,D,1,D,03,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,58,G,180,G,,A,72,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,122,G,14,G,,A,,A,,A,40,D,,A,44,G,,A
20182,03839852,25,0,1,1,D,1,D,1,D,04,D,6,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,18,G,516,G,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,455,G,61,G,,A,,A,,A,,A,,A,150,G,,A
20182,03839862,39,0,1,1,D,2,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,200,D,260,D,200,D
20182,03839932,33,0,1,1,D,1,D,1,D,03,D,13,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,578,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,75,D,,A,,A,620,D,155,D
20182,03839942,15,0,1,1,D,1,D,1,D,04,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20182,03839982,21,0,1,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,25,D,260,D,,A,,A,,A,70,D,,A,,A,,A,,A,25,D,,A,40,D,150,D,,A,,A,,A,,A,25,D,,A,50,D,,A
20182,03840072,21,0,1,1,D,1,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,150,D
20182,03840082,51,0,1,2,D,1,D,1,D,04,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,75,D,,A
20182,03840092,54,0,1,1,D,2,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840232,35,0,2,1,D,1,D,1,D,02,D,6,D,1,D,1,D,1,D,2,D,01,D,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,155,G,850,G,95,G,8,G,244,G,,A,,A,,A,,A,,A,,A,,A,,A,625,G,55,G,20,D,,A,,A,150,D,50,D,323,G,0,D
20182,03840252,28,0,1,1,D,2,D,1,D,04,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20182,03840252,29,0,1,1,D,3,D,1,D,03,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20182,03840252,30,0,1,1,D,4,D,2,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
20182,03840322,22,0,1,1,D,4,D,1,D,03,D,12,D,1,D,1,D,1,D,1,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,168,G,414,G,94,G,129,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,361,G,93,G,,A,97,G,56,G,313,G,,A,175,G,,A
20182,03840322,23,0,2,1,D,1,D,1,D,02,D,12,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,600,G,2257,G,336,G,461,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,1289,G,331,G,,A,,A,,A,,A,,A,626,G,,A
20182,03840352,24,0,1,2,D,1,D,1,D,02,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,5,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,100,D,,A
20182,03840572,29,0,1,1,D,1,D,1,D,03,D,,C,1,D,1,D,1,D,2,F,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,62,G,485,G,,A,105,G,,A,,A,,A,,A,,A,0,F,,A,,A,,A,269,G,114,G,,A,,A,,A,,A,,A,141,G,,A
20182,03840692,34,0,1,1,D,1,D,1,D,02,D,2,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,1147,G,994,G,26,G,32,G,,A,,A,,A,,A,,A,,A,40,D,,A,,A,264,G,,A,,A,,A,,A,,A,,A,,A,,A
20182,03840772,54,0,1,1,D,1,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,178,D,,A,,A,,A,,A,,A,,A,150,D,,A
20182,03841022,23,0,1,1,D,2,D,1,D,03,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,F,20,F,,A,,A,,A,,A,175,F,30,F
20182,03841022,24,0,1,1,D,3,D,1,D,04,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,F,10,F,,A,,A,,A,,A,92,F,5,F
20182,03841182,31,0,1,1,D,1,D,1,D,04,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A,,A,240,D,5,D,5,D,,A,,A,125,D,,A,45,D,0,D
20182,03841212,37,0,1,1,D,2,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,84,D,,A,,A,,A,20,D,,A,,A,,A,,A,,A,110,D,50,D
20182,03841212,38,0,2,1,D,1,D,1,D,02,D,8,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,0,D,250,D,,A,,A,,A,200,D,,A,,A,,A,,A,100,D,3,D,,A,1000,D,200,D,,A,,A,40,D,,A,,A,400,D,20,D
20182,03841502,38,0,1,2,D,1,D,1,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,20,D,10,D,,A,300,D,,A,,A,40,D,20,D
20182,03841542,18,0,2,2,D,3,D,1,D,02,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,216,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841612,17,0,1,1,D,1,D,1,D,04,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,1000,D,,A
20182,03841672,35,0,1,1,D,7,D,2,D,04,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,,A,,A,,A,91,D,,A,,A,,A,,A,,A,219,D,350,D
20182,03841672,36,0,1,1,D,8,D,2,D,03,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,D,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,145,D
20182,03841672,37,0,1,1,D,9,D,2,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,54,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,75,D
20182,03841672,38,0,1,1,D,10,D,1,D,02,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,50,D
20182,03841672,39,0,2,1,D,4,D,1,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841672,40,0,2,1,D,5,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03841722,42,0,1,1,D,1,D,1,D,03,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,300,D,,A,,A,,A,130,D,,A,,A,,A,,A,50,D,10,D,,A,,A,,A,,A,,A,,A,200,D,,A,300,D,300,D
20182,03841912,39,0,1,1,D,1,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1500,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,200,D,,A
20182,03841932,48,0,1,1,D,2,D,1,D,04,D,2,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,40,G,349,G,284,G,,A,469,G,80,D,,A,,A,,A,,A,45,D,,A,,A,158,G,,A,40,D,,A,,A,,A,,A,350,D,50,D
20182,03841952,67,0,2,1,D,1,D,1,D,02,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,67,D,,A
20182,03842122,26,0,1,1,D,1,D,2,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,2,F,,A,,A,,A,,A,,A,,A,,A,,A,100,D,40,D
20182,03842122,27,0,1,1,D,2,D,2,D,03,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,2,F,,A,,A,,A,,A,,A,,A,,A,,A,100,D,40,D
20182,03842122,28,0,1,1,D,3,D,2,D,04,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,2,F,,A,,A,,A,,A,,A,,A,,A,,A,100,D,40,D
20182,03842242,45,0,1,1,D,2,D,1,D,04,D,4,D,1,D,1,D,1,D,2,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,G,103,G,15,G,0,D,413,G,,A,,A,,A,,A,,A,,A,,A,,A,74,G,8,G,,A,,A,,A,,A,,A,26,G,,A
20182,03842242,46,0,1,1,D,3,D,1,D,03,D,3,D,1,D,1,D,1,D,2,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,G,47,G,7,G,0,D,191,G,,A,,A,,A,,A,,A,,A,,A,,A,32,G,3,G,,A,,A,,A,,A,,A,115,G,,A
20182,03842382,69,0,1,1,D,1,D,1,D,03,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,750,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,900,D,,A,,A,,A,380,D,,A,,A,170,D,32,D
20182,03842482,30,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03842562,47,0,1,1,D,2,D,1,D,03,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,100,D,,A,,A,,A,100,D,,A,200,D,,A
20182,03842612,20,0,1,1,D,1,D,1,D,04,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03842652,18,0,1,1,D,1,D,1,D,02,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20182,03842652,19,0,1,1,D,2,D,1,D,03,D,6,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A
20182,03842842,35,0,1,1,D,1,D,1,D,04,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,600,D,,A,,A,249,D,,A,,A,,A,30,D,,A,,A,50,D,40,D
20182,03842922,32,0,1,1,D,1,D,1,D,02,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,20,D,,A,,A,,A,,A,,A,80,D,20,D
