QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20182,03927801,53,2,1,,A,3,E,110,D
20182,03927801,53,3,1,,A,4,E,120,D
20182,03927801,53,4,1,,A,14,E,130,D
20182,03927801,53,5,1,,A,42,E,150,D
20182,03927801,53,6,1,,A,3,E,160,D
20182,03927801,53,7,1,,A,17,E,170,D
20182,03927801,53,8,1,,A,8,E,190,D
20182,03927821,12,0,1,3,D,,H,,A
20182,03927821,12,1,1,,A,2,E,120,D
20182,03927821,12,2,1,,A,2,E,150,D
20182,03929421,36,0,1,12,D,,H,,A
20182,03929421,36,1,1,,A,319,E,100,D
20182,03929421,36,2,1,,A,41,E,110,D
20182,03929441,9,0,1,2,D,,H,,A
20182,03929441,9,1,1,,A,56,E,100,D
20182,03929441,9,2,1,,A,38,E,110,D
20182,03929441,9,3,1,,A,69,E,120,D
20182,03929441,9,4,1,,A,8,E,140,D
20182,03929441,9,5,1,,A,496,E,150,D
20182,03929441,9,6,1,,A,3,E,160,D
20182,03929441,9,7,1,,A,46,E,170,D
20182,03929441,9,8,1,,A,71,E,190,D
20182,03929441,9,9,1,,A,80,E,200,D
20182,03929441,9,10,1,,A,22,E,210,D
20182,03929441,9,11,1,,A,111,E,220,D
20182,03929461,25,0,1,1,D,,H,,A
20182,03929461,25,1,1,,A,32,E,100,D
20182,03929461,25,2,1,,A,10,E,110,D
20182,03929461,25,3,1,,A,83,E,130,D
20182,03930221,17,0,1,3,D,,H,,A
20182,03930221,17,1,1,,A,42,E,100,D
20182,03930221,17,2,1,,A,14,E,110,D
20182,03930221,17,3,1,,A,23,E,200,D
20182,03930221,17,4,1,,A,17,E,210,D
20182,03930221,17,5,1,,A,4,E,220,D
20182,03930731,40,0,1,1,D,,H,,A
20182,03930731,40,1,1,,A,294,E,100,D
20182,03930731,40,2,1,,A,37,E,110,D
20182,03930731,40,3,1,,A,82,E,120,D
20182,03930731,40,4,1,,A,503,E,130,D
20182,03930731,40,5,1,,A,2,E,140,D
20182,03930731,40,6,1,,A,478,E,150,D
20182,03930731,40,7,1,,A,104,E,190,D
20182,03932182,22,0,1,1,D,,H,,A
20182,03932182,22,1,1,,A,45,E,100,D
20182,03932182,22,2,1,,A,15,E,110,D
20182,03932182,22,3,1,,A,12,E,120,D
20182,03932182,22,4,1,,A,74,E,150,D
20182,03932182,22,5,1,,A,4,E,190,D
20182,03932191,25,0,1,2,D,,H,,A
20182,03932191,25,1,1,,A,37,E,100,D
20182,03932191,25,2,1,,A,13,E,110,D
20182,03932681,51,0,1,1,D,,H,,A
20182,03932681,51,1,1,,A,530,E,100,D
20182,03932681,51,2,1,,A,68,E,110,D
20182,03932681,51,3,1,,A,148,E,120,D
20182,03932681,51,4,1,,A,906,E,130,D
20182,03932681,51,5,1,,A,5,E,140,D
20182,03932681,51,6,1,,A,861,E,150,D
20182,03932681,51,7,1,,A,182,E,190,D
20182,03933471,31,0,1,1,D,,H,,A
20182,03933471,31,1,1,,A,106,E,100,D
20182,03933471,31,2,1,,A,18,E,110,D
20182,03933471,31,3,1,,A,29,E,120,D
20182,03933471,31,4,1,,A,1,E,140,D
20182,03933471,31,5,1,,A,172,E,150,D
20182,03933471,31,6,1,,A,35,E,190,D
20182,03933471,31,7,1,,A,45,E,200,D
20182,03933471,31,8,1,,A,94,E,210,D
20183,03757124,11,0,1,1,D,,H,,A
20183,03757124,11,1,1,,A,55,E,100,D
20183,03757124,11,2,1,,A,25,E,110,D
20183,03758654,47,0,1,1,D,,H,,A
20183,03758654,47,1,1,,A,87,E,100,D
20183,03758654,47,2,1,,A,24,E,110,D
20183,03758654,47,3,1,,A,29,E,120,D
20183,03758654,47,4,1,,A,195,E,130,D
20183,03758654,47,5,1,,A,2,E,140,D
20183,03758654,47,6,1,,A,190,E,150,D
20183,03758654,47,7,1,,A,25,E,180,D
20183,03758654,47,8,1,,A,30,E,190,D
20183,03758654,47,9,1,,A,25,E,200,D
20183,03758654,47,10,1,,A,81,E,210,D
20183,03758654,47,11,1,,A,12,E,220,D
20183,03759304,40,0,1,1,D,,H,,A
20183,03759304,40,1,1,,A,21,E,100,D
20183,03759304,40,2,1,,A,6,E,110,D
20183,03759304,40,3,1,,A,9,E,120,D
20183,03759304,40,4,1,,A,2,E,140,D
20183,03759304,40,5,1,,A,168,E,150,D
20183,03759304,40,6,1,,A,8,E,170,D
20183,03759304,40,7,1,,A,4,E,190,D
20183,03759404,21,0,1,1,D,,H,,A
20183,03759404,21,1,1,,A,20,E,100,D
20183,03759404,21,2,1,,A,10,E,110,D
20183,03760184,26,0,1,2,D,,H,,A
20183,03760184,26,1,1,,A,125,E,100,D
20183,03760184,26,2,1,,A,43,E,110,D
20183,03760184,26,3,1,,A,46,E,120,D
20183,03760184,26,4,1,,A,302,E,130,D
20183,03760184,26,5,1,,A,4,E,140,D
20183,03760184,26,6,1,,A,294,E,150,D
20183,03760184,26,7,1,,A,40,E,180,D
20183,03760184,26,8,1,,A,46,E,190,D
20183,03760554,31,0,1,1,D,,H,,A
20183,03760554,31,1,1,,A,260,E,130,D
20183,03760714,33,0,1,2,D,,H,,A
20183,03760714,33,1,1,,A,115,E,100,D
20183,03760714,33,2,1,,A,44,E,110,D
20183,03760714,33,3,1,,A,86,E,200,D
20183,03760714,33,4,1,,A,96,E,210,D
20183,03760714,33,5,1,,A,189,E,220,D
20183,03760964,12,0,1,1,D,,H,,A
20183,03760964,12,1,1,,A,19,G,100,D
20183,03760964,12,2,1,,A,10,G,110,D
20183,03760964,12,3,1,,A,26,G,120,D
20183,03760964,12,4,1,,A,53,G,130,D
20183,03760964,12,5,1,,A,287,G,150,D
20183,03760964,12,6,1,,A,3,G,160,D
20183,03760964,12,7,1,,A,2,G,190,D
20183,03761094,53,0,1,1,D,,H,,A
20183,03761094,53,1,1,,A,530,E,100,D
20183,03761094,53,2,1,,A,208,E,110,D
20183,03761094,53,3,1,,A,302,E,120,D
20183,03761094,53,4,1,,A,864,E,130,D
20183,03761094,53,5,1,,A,61,E,140,D
20183,03761094,53,6,1,,A,1820,E,150,D
20183,03761094,53,7,1,,A,249,E,160,D
20183,03761094,53,8,1,,A,247,E,170,D
20183,03761094,53,9,1,,A,219,E,190,D
20183,03761184,20,0,1,1,D,,H,,A
20183,03761184,20,1,1,,A,21,E,200,D
20183,03761184,20,2,1,,A,59,E,210,D
20183,03761684,25,0,1,1,D,,H,,A
20183,03761684,25,1,1,,A,29,E,100,D
20183,03761684,25,2,1,,A,11,E,110,D
20183,03762524,26,0,1,1,D,,H,,A
20183,03762524,26,1,1,,A,115,E,100,D
20183,03762524,26,2,1,,A,34,E,110,D
20183,03762524,26,3,1,,A,41,E,120,D
20183,03762524,26,4,1,,A,269,E,130,D
20183,03762524,26,5,1,,A,4,E,140,D
20183,03762524,26,6,1,,A,261,E,150,D
20183,03762524,26,7,1,,A,35,E,180,D
20183,03762524,26,8,1,,A,41,E,190,D
20183,03763144,63,0,1,1,D,,H,,A
20183,03763144,63,1,1,,A,496,E,100,D
20183,03763144,63,2,1,,A,151,E,110,D
20183,03763144,63,3,1,,A,182,E,120,D
20183,03763144,63,4,1,,A,1197,E,130,D
20183,03763144,63,5,1,,A,17,E,140,D
20183,03763144,63,6,1,,A,1165,E,150,D
20183,03763144,63,7,1,,A,3,E,160,D
20183,03763144,63,8,1,,A,159,E,180,D
20183,03763144,63,9,1,,A,184,E,190,D
20183,03763144,63,10,1,,A,160,E,200,D
20183,03763144,63,11,1,,A,498,E,210,D
20183,03763144,63,12,1,,A,79,E,220,D
20183,03763524,112,0,1,1,D,,H,,A
20183,03763524,112,1,1,,A,1415,E,100,D
20183,03763524,112,2,1,,A,556,E,110,D
20183,03763524,112,3,1,,A,798,E,120,D
20183,03763524,112,4,1,,A,2514,U,130,D
20183,03763524,112,5,1,,A,163,E,140,D
20183,03763524,112,6,1,,A,4854,E,150,D
20183,03763524,112,7,1,,A,664,E,160,D
20183,03763524,112,8,1,,A,660,E,170,D
20183,03763524,112,9,1,,A,585,E,190,D
20183,03763954,39,0,1,1,D,,H,,A
20183,03763954,39,1,1,,A,371,E,100,D
20183,03763954,39,2,1,,A,133,E,110,D
20183,03763954,39,3,1,,A,194,E,200,D
20183,03763954,39,4,1,,A,202,E,210,D
20183,03764374,22,0,1,1,D,,H,,A
20183,03764374,22,1,1,,A,282,E,100,D
20183,03764374,22,2,1,,A,85,E,110,D
20183,03764374,22,3,1,,A,102,E,120,D
20183,03764374,22,4,1,,A,673,E,130,D
20183,03764374,22,5,1,,A,10,E,140,D
20183,03764374,22,6,1,,A,654,E,150,D
20183,03764374,22,7,1,,A,2,E,160,D
20183,03764374,22,8,1,,A,89,E,180,D
20183,03764374,22,9,1,,A,103,E,190,D
20183,03764504,40,0,1,1,D,,H,,A
20183,03764504,40,1,1,,A,83,E,100,D
20183,03764504,40,2,1,,A,22,E,110,D
20183,03764504,40,3,1,,A,38,E,120,D
20183,03764504,40,4,1,,A,252,E,130,D
20183,03764504,40,5,1,,A,4,E,140,D
20183,03764504,40,6,1,,A,295,E,150,D
20183,03764504,40,7,1,,A,88,E,160,D
20183,03764504,40,8,1,,A,4,E,170,D
20183,03764504,40,9,1,,A,14,E,190,D
20183,03765454,26,0,1,1,D,,H,,A
20183,03765454,26,1,1,,A,381,E,100,D
20183,03765454,26,2,1,,A,119,E,110,D
20183,03776594,29,0,1,1,D,,H,,A
20183,03776594,29,1,1,,A,86,E,100,D
20183,03776594,29,2,1,,A,40,E,110,D
20183,03776594,29,3,1,,A,45,E,120,D
20183,03776594,29,4,1,,A,7,E,140,D
20183,03776594,29,5,1,,A,576,E,150,D
20183,03776594,29,6,1,,A,46,E,190,D
20183,03777094,32,0,1,1,D,,H,,A
20183,03777094,32,1,1,,A,19,E,100,D
20183,03777094,32,2,1,,A,7,E,110,D
20183,03777094,32,3,1,,A,7,E,120,D
20183,03777094,32,4,1,,A,1,E,140,D
20183,03777094,32,5,1,,A,108,E,150,D
20183,03777094,32,6,1,,A,8,E,190,D
20183,03777854,28,0,1,1,D,,H,,A
20183,03777854,28,1,1,,A,125,E,100,D
20183,03777854,28,2,1,,A,37,E,110,D
20183,03777854,28,3,1,,A,58,E,120,D
20183,03777854,28,4,1,,A,372,E,130,D
20183,03777854,28,5,1,,A,6,E,140,D
20183,03777854,28,6,1,,A,442,E,150,D
20183,03777854,28,7,1,,A,133,E,160,D
20183,03777854,28,8,1,,A,6,E,170,D
20183,03777854,28,9,1,,A,21,E,190,D
20183,03778774,74,0,1,1,D,,H,,A
20183,03778774,74,1,1,,A,76,E,100,D
20183,03778774,74,2,1,,A,21,E,110,D
20183,03778774,74,3,1,,A,25,E,120,D
20183,03778774,74,4,1,,A,168,E,130,D
20183,03778774,74,5,1,,A,2,E,140,D
20183,03778774,74,6,1,,A,164,E,150,D
20183,03778774,74,7,1,,A,22,E,180,D
20183,03778774,74,8,1,,A,25,E,190,D
20183,03778774,74,9,1,,A,21,E,200,D
20183,03778774,74,10,1,,A,70,E,210,D
20183,03778774,74,11,1,,A,11,E,220,D
20183,03778994,37,0,1,1,D,,H,,A
20183,03778994,37,1,1,,A,22,E,100,D
20183,03778994,37,2,1,,A,8,E,110,D
20183,03779244,23,0,1,1,D,,H,,A
20183,03779244,23,1,1,,A,34,E,100,D
20183,03779244,23,2,1,,A,10,E,110,D
20183,03779244,23,3,1,,A,10,E,120,D
20183,03779244,23,4,1,,A,1,E,140,D
20183,03779244,23,5,1,,A,116,E,150,D
20183,03779244,23,6,1,,A,43,E,160,D
20183,03779244,23,7,1,,A,2,E,170,D
20183,03779244,23,8,1,,A,34,E,190,D
20183,03779304,35,0,1,1,D,,H,,A
20183,03779304,35,1,1,,A,73,G,100,D
20183,03779304,35,2,1,,A,20,G,110,D
20183,03779304,35,3,1,,A,33,G,120,D
20183,03779304,35,4,1,,A,217,G,130,D
20183,03779304,35,5,1,,A,3,G,140,D
20183,03779304,35,6,1,,A,262,G,150,D
20183,03779304,35,7,1,,A,77,G,160,D
20183,03779304,35,8,1,,A,3,G,170,D
20183,03779304,35,9,1,,A,12,G,190,D
20183,03779514,40,0,1,2,D,,H,,A
20183,03779514,40,1,1,,A,105,E,100,D
20183,03779514,40,2,1,,A,32,E,110,D
20183,03779514,40,3,1,,A,42,E,120,D
20183,03779514,40,4,1,,A,3,E,140,D
20183,03779514,40,5,1,,A,246,E,150,D
20183,03779514,40,6,1,,A,33,E,180,D
20183,03779514,40,7,1,,A,39,E,190,D
20183,03780204,32,0,1,1,D,,H,,A
20183,03780204,32,1,1,,A,60,E,100,D
20183,03780204,32,2,1,,A,21,E,110,D
20183,03780204,32,3,1,,A,20,E,120,D
20183,03780204,32,4,1,,A,2,E,140,D
20183,03780204,32,5,1,,A,237,E,150,D
20183,03780204,32,6,1,,A,87,E,160,D
20183,03780204,32,7,1,,A,4,E,170,D
20183,03780204,32,8,1,,A,69,E,190,D
20183,03780634,17,0,1,1,D,,H,,A
20183,03780634,17,1,1,,A,11,E,100,D
20183,03780634,17,2,1,,A,4,E,110,D
20183,03780634,17,3,1,,A,6,E,120,D
20183,03780634,17,4,1,,A,19,E,130,D
20183,03780634,17,5,1,,A,1,E,140,D
20183,03780634,17,6,1,,A,45,E,150,D
20183,03780634,17,7,1,,A,5,E,160,D
20183,03780634,17,8,1,,A,5,E,170,D
20183,03780634,17,9,1,,A,4,E,190,D
20183,03781234,11,0,1,1,D,,H,,A
20183,03781234,11,1,1,,A,97,E,100,D
20183,03781234,11,2,1,,A,53,E,110,D
20183,03781644,45,0,1,1,D,,H,,A
20183,03781644,45,1,1,,A,418,E,100,D
20183,03781644,45,2,1,,A,127,E,110,D
20183,03781644,45,3,1,,A,154,E,120,D
20183,03781644,45,4,1,,A,1009,E,130,D
20183,03781644,45,5,1,,A,15,E,140,D
20183,03781644,45,6,1,,A,985,E,150,D
20183,03781644,45,7,1,,A,3,E,160,D
20183,03781644,45,8,1,,A,134,E,180,D
20183,03781644,45,9,1,,A,155,E,190,D
20183,03781734,33,0,1,1,D,,H,,A
20183,03781734,33,1,1,,A,75,E,100,D
20183,03781734,33,2,1,,A,20,E,110,D
20183,03781734,33,3,1,,A,40,E,120,D
20183,03781734,33,4,1,,A,3,E,140,D
20183,03781734,33,5,1,,A,267,E,150,D
20183,03781734,33,6,1,,A,80,E,160,D
20183,03781734,33,7,1,,A,3,E,170,D
20183,03781734,33,8,1,,A,12,E,190,D
20183,03782174,38,0,1,1,D,,H,,A
20183,03782174,38,1,1,,A,35,E,100,D
20183,03782174,38,2,1,,A,9,E,110,D
20183,03782174,38,3,1,,A,11,E,120,D
20183,03782174,38,4,1,,A,75,E,130,D
20183,03782174,38,5,1,,A,1,E,140,D
20183,03782174,38,6,1,,A,73,E,150,D
20183,03782174,38,7,1,,A,10,E,180,D
20183,03782174,38,8,1,,A,11,E,190,D
20183,03782864,17,0,1,1,D,,H,,A
20183,03782864,17,1,1,,A,137,E,100,D
20183,03782864,17,2,1,,A,43,E,110,D
20183,03783244,18,0,1,1,D,,H,,A
20183,03783244,18,1,1,,A,142,E,100,D
20183,03783244,18,2,1,,A,39,E,110,D
20183,03783244,18,3,1,,A,71,E,120,D
20183,03783244,18,4,1,,A,421,E,130,D
20183,03783244,18,5,1,,A,6,E,140,D
20183,03783244,18,6,1,,A,500,E,150,D
20183,03783244,18,7,1,,A,150,E,160,D
20183,03783244,18,8,1,,A,6,E,170,D
20183,03783244,18,9,1,,A,24,E,190,D
20183,03783244,18,10,1,,A,38,E,200,D
20183,03783244,18,11,1,,A,103,E,210,D
20183,03783494,40,0,1,1,D,,H,,A
20183,03783494,40,1,1,,A,18,E,120,D
20183,03783494,40,2,1,,A,1,E,140,D
20183,03783494,40,3,1,,A,164,E,150,D
20183,03783494,40,4,1,,A,61,E,160,D
20183,03783494,40,5,1,,A,3,E,170,D
20183,03783494,40,6,1,,A,48,E,190,D
20183,03783494,40,7,1,,A,22,E,200,D
20183,03783494,40,8,1,,A,23,E,210,D
20183,03784104,35,0,1,6,D,,H,,A
20183,03784104,35,1,1,,A,27,E,100,D
20183,03784104,35,2,1,,A,6,E,110,D
20183,03784104,35,3,1,,A,7,E,120,D
20183,03784104,35,4,1,,A,48,E,150,D
20183,03784104,35,5,1,,A,6,E,180,D
20183,03784104,35,6,1,,A,7,E,190,D
20183,03784104,35,7,1,,A,6,E,200,D
20183,03784104,35,8,1,,A,20,E,210,D
20183,03784104,35,9,1,,A,3,E,220,D
20183,03784514,31,0,1,2,D,,H,,A
20183,03784514,31,1,1,,A,87,E,100,D
20183,03784514,31,2,1,,A,25,E,110,D
20183,03784514,31,3,1,,A,38,E,120,D
20183,03784514,31,4,1,,A,151,E,130,D
20183,03784514,31,5,1,,A,10,E,140,D
20183,03784514,31,6,1,,A,641,E,150,D
20183,03784514,31,7,1,,A,32,E,170,D
20183,03784514,31,8,1,,A,16,E,190,D
20183,03784574,46,0,1,1,D,,H,,A
20183,03784574,46,1,1,,A,19,E,100,D
20183,03784574,46,2,1,,A,4,E,110,D
20183,03784574,46,3,1,,A,6,E,120,D
20183,03784574,46,4,1,,A,1,E,140,D
20183,03784574,46,5,1,,A,113,E,150,D
20183,03784574,46,6,1,,A,5,E,170,D
20183,03784574,46,7,1,,A,2,E,190,D
20183,03785044,20,0,1,1,D,,H,,A
20183,03785044,20,1,1,,A,27,E,100,D
20183,03785044,20,2,1,,A,15,E,110,D
20183,03785044,20,3,1,,A,34,E,120,D
20183,03785044,20,4,1,,A,415,E,150,D
20183,03785044,20,5,1,,A,5,E,160,D
20183,03785044,20,6,1,,A,4,E,190,D
20183,03797454,44,0,1,1,D,,H,,A
20183,03797454,44,1,1,,A,7,E,100,D
20183,03797454,44,2,1,,A,1,E,110,D
20183,03801114,35,0,1,1,D,,H,,A
20183,03801114,35,1,1,,A,8,E,200,D
20183,03801114,35,2,1,,A,10,E,210,D
20183,03801114,35,3,1,,A,17,E,220,D
20183,03801254,23,0,1,1,D,,H,,A
20183,03801254,23,1,1,,A,147,E,100,D
20183,03801254,23,2,1,,A,53,E,110,D
20183,03803334,27,0,1,1,D,,H,,A
20183,03803334,27,1,1,,A,9,E,100,D
20183,03803334,27,2,1,,A,3,E,110,D
20183,03803794,28,0,1,1,D,,H,,A
20183,03803794,28,1,1,,A,34,E,120,D
20183,03803794,28,2,1,,A,205,E,130,D
20183,03803794,28,3,1,,A,3,E,140,D
20183,03803794,28,4,1,,A,200,E,150,D
20183,03803794,28,5,1,,A,27,E,180,D
20183,03803794,28,6,1,,A,31,E,190,D
20183,03804104,42,0,1,15,D,,H,,A
20183,03804104,42,1,1,,A,1149,E,100,D
20183,03804104,42,2,1,,A,351,E,110,D
20183,03804114,50,0,1,1,D,,H,,A
20183,03804114,50,1,1,,A,62,E,100,D
20183,03804114,50,2,1,,A,22,E,110,D
20183,03804114,50,3,1,,A,32,E,120,D
20183,03804114,50,4,1,,A,6,E,140,D
20183,03804114,50,5,1,,A,200,E,150,D
20183,03804114,50,6,1,,A,27,E,160,D
20183,03804114,50,7,1,,A,27,E,170,D
20183,03804114,50,8,1,,A,24,E,190,D
20183,03804284,72,0,1,1,D,,H,,A
20183,03804284,72,1,1,,A,28,E,100,D
20183,03804284,72,2,1,,A,12,E,110,D
20183,03804534,22,0,1,1,D,,H,,A
20183,03804534,22,1,1,,A,82,E,100,D
20183,03804534,22,2,1,,A,32,E,110,D
20183,03804534,22,3,1,,A,46,E,120,D
20183,03804534,22,4,1,,A,138,E,130,D
20183,03804534,22,5,1,,A,9,E,140,D
20183,03804534,22,6,1,,A,283,E,150,D
20183,03804534,22,7,1,,A,38,E,160,D
20183,03804534,22,8,1,,A,38,E,170,D
20183,03804534,22,9,1,,A,34,E,190,D
20183,03804574,47,0,1,1,D,,H,,A
20183,03804574,47,1,1,,A,135,E,100,D
20183,03804574,47,2,1,,A,41,E,110,D
20183,03804574,47,3,1,,A,324,E,130,D
20183,03804984,48,0,1,1,D,,H,,A
20183,03804984,48,1,1,,A,42,E,100,D
20183,03804984,48,2,1,,A,16,E,110,D
20183,03804984,48,3,1,,A,32,E,200,D
20183,03804984,48,4,1,,A,39,E,210,D
20183,03804984,48,5,1,,A,71,E,220,D
20183,03807594,32,0,1,2,D,,H,,A
20183,03807594,32,1,1,,A,116,E,100,D
20183,03807594,32,2,1,,A,45,E,110,D
20183,03807594,32,3,1,,A,70,E,120,D
20183,03807594,32,4,1,,A,13,E,140,D
20183,03807594,32,5,1,,A,400,E,150,D
20183,03807594,32,6,1,,A,54,E,160,D
