ALCNO,CHIP,CHIPCOV,CHIPCOV_,CHIPPRMX,CHIP_,CHIP_RMX,CHXCHNG,CHXCHNG_,IHS,IHSCOV,IHSCOV_,IHS_,JCHIPQVX,JCHI_QVX,JMDCDQVX,JMDC_QVX,MDCDCOV,MDCDCOV_,MDCDPRMX,MDCD_RMX,MEDICAID,MEDI_AID,MEDPREM,MEDPREM_,MILITARY,MILI_ARY,MILMAN,MILMAN_,MILOTCOV,MILOTHR,MILOTHR_,MILOTSTL,MILO_COV,MILO_STL,MILSPC1,MILSPC1_,MILSPC2,MILSPC2_,MILSPC3,MILSPC3_,MILSPC4,MILSPC4_,MILVACOV,MILVASTL,MILV_COV,MILV_STL,MXCHNG,MXCHNG_,NEWID,QTRIRPMX,QTRI_PMX,RECTYPE,REC_ORIG,REC_STAT,SEQNO,STRFPRM1,STRF_RM1,TRIANYPD,TRIA_YPD,TRICRSTL,TRIC_STL,TRIIRGXB,TRII_GXB,TRILSTTM,TRIL_TTM,TRIRPMPD,TRIRPMXB,TRIR_MPD,TRIR_MXB,QYEAR
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03650374,,A,HHM,4,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,,D,A,,A,03650644,,A,HHM,1,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03650684,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03650724,,A,HHM,4,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03650944,98,D,HHM,5,1,10,,A,1,D,1,D,,A,1,D,09,390,D,D,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03651084,,A,HHM,5,1,9,,A,,A,1,D,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03651134,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,3,D,,A,,A,,A,1,1,D,D,,A,03651154,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,1,2,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03651204,,A,HHM,1,1,4,2,D,,A,,A,,A,,A,,,A,A,20181
0,1,2,D,,D,A,1,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03651324,,A,HHM,5,1,4,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03651334,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03651344,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20181
0,1,5,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03651774,,A,HHM,5,1,4,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03651844,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03651884,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03651964,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03652104,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03652254,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,1,D,1,D,,2,D,,A,A,1,D,3,D,,A,,A,3,1,D,D,2,D,03652304,,A,HHM,5,1,12,,A,2,D,1,D,,A,,A,10,,D,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03652374,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,,C,,A,A,4,D,,A,,A,,A,0,,D,A,,A,03652384,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03652514,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03652544,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03652834,,A,HHM,5,1,7,,A,,A,1,D,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03653004,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03653404,,A,HHM,5,1,12,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03653534,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03653624,,A,HHM,5,1,5,,A,,A,1,D,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03653804,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,1,3,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03653914,,A,HHM,5,1,9,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03653964,,A,HHM,5,1,5,,A,2,D,1,D,,A,,A,,,C,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654064,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03654144,,A,HHM,5,1,13,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03654184,,A,HHM,5,1,16,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654204,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654324,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654384,,A,HHM,5,1,8,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03654444,,A,HHM,5,1,6,,A,,A,1,D,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,4,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03654474,,A,HHM,5,1,11,,A,,A,1,D,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03654534,,A,HHM,5,1,14,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654674,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654694,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,27,F,3,D,9,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03654754,,A,HHM,4,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,1,1,D,,D,A,2,D,1,3,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03654804,,A,HHM,5,1,11,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,1,1,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03654874,,A,HHM,1,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654884,,A,HHM,4,1,16,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03654934,,A,HHM,5,1,30,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03655104,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,99,D,3,D,33,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655174,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03655264,,A,HHM,4,1,9,,A,,A,,A,,A,,A,,,A,A,20181
0,1,1,D,,D,A,2,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03655334,,A,HHM,5,1,2,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655384,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655414,,A,HHM,4,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655424,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655474,,A,HHM,1,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655754,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,27,F,1,D,9,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655774,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03655844,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03656054,,A,HHM,5,1,15,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03656094,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03656204,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,1,2,D,,D,A,1,D,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03656224,,A,HHM,1,1,5,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03656414,,A,HHM,5,1,10,,A,2,D,1,D,,A,,A,10,,D,A,20181
0,1,1,D,,D,A,1,D,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03656474,,A,HHM,5,1,7,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03656494,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20181
0,1,2,D,75,D,D,1,D,2,0,D,D,225,D,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03656504,,A,HHM,4,1,27,1,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03656724,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03656744,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,3,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03656834,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,5,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03656884,,A,HHM,5,1,9,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03656924,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,1,1,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03656974,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20181
0,1,1,D,,D,A,1,D,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03657014,,A,HHM,5,1,7,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657054,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657114,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20181
0,1,2,D,60,D,D,1,D,2,0,D,D,180,D,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03657154,,A,HHM,5,1,24,1,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,75,D,2,D,25,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03657204,,A,HHM,4,1,14,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657234,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,6,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03657284,,A,HHM,4,1,13,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,48,F,2,D,16,F,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03657324,,A,HHM,4,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03657344,,A,HHM,4,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657374,,A,HHM,5,1,11,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657394,,A,HHM,4,1,9,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03657444,,A,HHM,5,1,10,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657484,,A,HHM,4,1,12,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03657504,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03657594,,A,HHM,5,1,19,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03657654,,A,HHM,5,1,7,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03657904,,A,HHM,5,1,17,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03658104,66,D,HHM,5,1,18,,A,1,D,1,D,,A,1,D,04,22,D,D,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03658134,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03658234,,A,HHM,5,1,4,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03658264,,A,HHM,5,1,15,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03658324,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,2,D,,A,A,,A,,A,,A,,A,0,,D,A,,A,03658384,,A,HHM,4,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,120,D,7,D,40,D,1,D,1,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,1,D,03658604,,A,HHM,5,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03658644,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03658664,,A,HHM,5,1,23,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03658684,,A,HHM,5,1,6,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03658744,,A,HHM,5,1,3,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,,A,,2,D,,A,A,2,D,,A,,A,,A,1,1,D,D,,A,03658794,,A,HHM,5,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,1,1,D,,D,A,2,D,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,A,03658804,,A,HHM,5,1,8,2,D,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,1,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03659164,,A,HHM,4,1,5,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,4,D,,A,1,D,2,D,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,2,D,03659234,,A,HHM,4,1,15,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,1,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03659354,,A,HHM,5,1,7,,A,2,D,1,D,,A,,A,10,,D,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,2,D,,A,1,D,,C,2,D,,A,,,A,,A,A,,A,,A,,A,,A,0,,D,A,,C,03659374,,A,HHM,4,1,2,,A,,A,,A,,A,,A,,,A,A,20181
0,2,0,D,,D,A,,A,2,0,D,D,,A,,A,0,D,,A,2,D,,A,1,D,3,D,,2,D,,A,A,1,D,,A,,A,,A,0,,D,A,,A,03659494,663,D,HHM,5,1,8,,A,1,D,1,D,,A,1,D,04,221,D,D,20181
