QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,EQBPURCH,APPRPB9_
20181,03697233,9,0,2,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03697483,22,0,1,110,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03697503,10,0,1,190,D,12,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698053,9,0,1,130,D,11,D,510,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698223,7,0,1,190,D,10,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698223,8,0,1,190,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698223,9,0,1,190,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698233,31,0,1,220,D,11,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698233,32,0,1,100,D,11,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698293,3,0,1,220,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698323,3,0,1,190,D,10,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698323,4,0,1,190,D,11,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698323,5,0,1,190,D,12,D,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698323,6,0,2,190,D,10,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698323,7,0,2,130,D,10,D,92,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,10,0,1,210,D,10,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,,A
20181,03698873,10,1,1,100,D,10,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,10,2,1,200,D,10,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,10,3,1,110,D,10,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,11,0,1,210,D,11,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,,A
20181,03698873,11,1,1,100,D,11,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,11,2,1,200,D,11,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,11,3,1,110,D,11,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,12,0,1,210,D,12,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,,A
20181,03698873,12,1,1,100,D,12,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,12,2,1,200,D,12,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698873,12,3,1,110,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03698933,2,0,2,130,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699113,16,0,1,190,D,10,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699113,17,0,1,190,D,11,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699113,18,0,1,190,D,12,D,63,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699113,19,0,2,190,D,10,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699603,3,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699863,12,0,2,190,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699913,15,0,1,190,D,12,D,122,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03699963,11,0,2,110,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700033,8,0,1,190,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700033,9,0,1,190,D,10,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,5,0,1,115,D,11,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,5,1,1,110,D,11,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,5,2,1,100,D,11,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,6,0,1,115,D,12,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,6,1,1,110,D,12,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,6,2,1,100,D,12,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,7,0,2,210,D,10,D,,H,110,D,200,D,100,D,,A,,A,,A,,A,,A,,,A
20181,03700043,7,1,2,110,D,10,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,7,2,2,200,D,10,D,10,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700043,7,3,2,100,D,10,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700453,5,0,1,220,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700523,21,0,1,200,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700813,9,0,1,220,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700813,10,0,1,220,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03700813,11,0,2,220,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,13,0,1,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,14,0,1,110,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,15,0,1,110,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,16,0,2,210,D,10,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,,A
20181,03701373,16,1,2,100,D,10,D,9,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,16,2,2,200,D,10,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03701373,16,3,2,110,D,10,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03702423,12,0,1,190,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03702423,13,0,2,190,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03702543,8,0,1,220,D,12,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713093,7,0,1,200,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713133,8,0,1,220,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713273,6,0,1,190,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713273,7,0,1,190,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713273,8,0,1,190,D,11,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713513,2,0,2,200,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713703,4,0,1,110,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713703,5,0,1,110,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713703,6,0,1,110,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03713703,7,0,2,110,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03714453,15,0,1,200,D,12,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03714593,5,0,2,190,D,11,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03714913,2,0,2,100,D,11,D,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715023,5,0,1,220,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715453,6,0,1,190,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715493,9,0,1,200,D,12,D,339,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715543,8,0,2,110,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715683,11,0,1,200,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715683,12,0,1,200,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715683,13,0,1,200,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715693,7,0,1,130,D,11,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715693,8,0,1,110,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715963,4,0,1,100,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715963,5,0,1,100,D,12,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03715963,6,0,1,100,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03716003,17,0,1,190,D,01,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03716003,18,0,1,110,D,12,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03716333,3,0,1,200,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03716403,9,0,2,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03717063,45,0,1,130,D,12,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03717233,8,0,1,110,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03717333,1,0,2,170,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03717783,4,0,1,190,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03717953,5,0,1,190,D,12,D,232,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718123,40,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718243,4,0,1,190,D,11,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718253,16,0,1,190,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718493,9,0,1,190,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718493,10,0,1,190,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03718493,11,0,2,190,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719143,9,0,1,110,D,12,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719143,10,0,1,110,D,01,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719143,11,0,2,110,D,11,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719193,15,0,1,190,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719383,3,0,1,200,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719653,1,0,1,130,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719743,2,0,1,200,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719963,7,0,1,200,D,01,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03719963,8,0,1,190,D,12,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720413,6,0,1,150,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720413,7,0,1,200,D,11,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720453,13,0,1,220,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720453,14,0,1,220,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720453,15,0,1,220,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720463,13,0,1,190,D,01,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720463,14,0,2,200,D,11,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720723,17,0,1,110,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720943,5,0,1,210,D,01,D,,H,110,D,200,D,100,D,,A,,A,,A,,A,,A,,,A
20181,03720943,5,1,1,110,D,01,D,90,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720943,5,2,1,200,D,01,D,97,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720943,5,3,1,100,D,01,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03720943,6,0,1,190,D,11,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721023,7,0,1,110,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721063,3,0,1,130,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721113,14,0,1,200,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721123,6,0,1,200,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721213,4,0,1,120,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721223,6,0,2,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721323,2,0,1,110,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721323,3,0,1,200,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721453,4,0,1,130,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721493,5,0,1,110,D,11,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721683,8,0,1,190,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721703,9,0,1,110,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721703,10,0,1,110,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721703,11,0,1,110,D,01,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03721823,2,0,2,190,D,11,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722053,7,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722183,21,0,1,220,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722483,18,0,1,140,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722503,10,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722593,11,0,1,220,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03722593,12,0,1,220,D,01,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,20,0,1,220,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,21,0,1,220,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,22,0,1,110,D,12,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,23,0,1,110,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,24,0,2,120,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723143,25,0,2,110,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723523,8,0,1,200,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723583,12,0,1,220,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723653,11,0,1,200,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723653,12,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723653,13,0,1,200,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03723753,23,0,1,190,D,11,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734003,8,0,1,140,D,02,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734213,1,0,2,200,D,12,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734593,7,0,1,150,D,02,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734803,13,0,1,200,D,12,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734873,7,0,1,110,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734953,9,0,1,110,D,01,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734953,10,0,1,110,D,02,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03734953,11,0,1,110,D,12,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735093,9,0,1,130,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735203,3,0,1,110,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735203,4,0,1,110,D,01,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735203,5,0,1,110,D,02,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735263,6,0,1,200,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735493,3,0,1,190,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03735573,4,0,2,190,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736283,4,0,2,110,D,12,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736693,6,0,1,200,D,12,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736693,7,0,1,200,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736693,8,0,1,200,D,02,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736693,9,0,1,110,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736723,12,0,1,110,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736723,13,0,2,170,D,12,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736763,19,0,1,200,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736763,20,0,1,200,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736763,21,0,1,200,D,02,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,22,0,1,200,D,01,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,23,0,1,200,D,02,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,24,0,1,200,D,12,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,25,0,1,190,D,12,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,26,0,1,220,D,02,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03736783,27,0,2,110,D,12,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03738263,16,0,2,110,D,12,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03738303,4,0,1,110,D,02,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03738403,8,0,2,190,D,12,D,94,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03738523,9,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03738573,10,0,1,140,D,01,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03739253,18,0,1,110,D,01,D,287,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03739543,14,0,1,200,D,01,D,379,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03739883,6,0,1,190,D,02,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740283,13,0,1,220,D,02,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740633,3,0,1,115,D,02,D,,H,100,D,110,D,,A,,A,,A,,A,,A,,A,,,A
20181,03740633,3,1,1,100,D,02,D,116,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740633,3,2,1,110,D,02,D,134,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740733,21,0,1,190,D,01,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740753,5,0,2,170,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03740823,16,0,1,190,D,12,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741113,3,0,1,220,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741363,4,0,1,190,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741513,13,0,1,220,D,02,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741553,3,0,1,110,D,02,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741563,8,0,1,190,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741563,9,0,1,190,D,02,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741743,8,0,1,190,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,15,0,1,210,D,12,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,15,1,1,190,D,12,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,16,0,1,210,D,01,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,16,1,1,190,D,01,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,17,0,1,210,D,02,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,,A
20181,03741893,17,1,1,190,D,02,D,3,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,0,2,210,D,12,D,,H,210,D,130,D,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,1,2,100,D,12,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,2,2,110,D,12,D,96,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,3,2,120,D,12,D,72,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,4,2,130,D,12,D,100,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,5,2,140,D,12,D,168,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,6,2,150,D,12,D,76,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,7,2,170,D,12,D,67,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,8,2,190,D,12,D,72,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,9,2,200,D,12,D,101,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742253,9,10,2,220,D,12,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742333,7,0,1,110,D,01,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03742403,3,0,1,200,D,01,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743063,14,0,1,190,D,02,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743103,9,0,2,220,D,12,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743123,5,0,1,200,D,12,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743123,6,0,1,190,D,12,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743153,2,0,1,190,D,02,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743243,10,0,1,190,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743243,11,0,1,220,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743243,12,0,1,220,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743243,13,0,2,220,D,12,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743873,8,0,1,220,D,01,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743883,8,0,1,190,D,12,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743883,9,0,1,190,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03743953,8,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03744623,20,0,1,110,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755472,6,0,1,190,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755482,15,0,1,190,D,10,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755482,16,0,1,190,D,11,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755482,17,0,1,190,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755642,9,0,1,210,D,12,D,,H,110,D,120,D,220,D,200,D,100,D,,A,,A,,A,,,A
20181,03755642,9,1,1,110,D,12,D,93,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755642,9,2,1,120,D,12,D,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755642,9,3,1,220,D,12,D,39,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755642,9,4,1,200,D,12,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755642,9,5,1,100,D,12,D,84,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755672,12,0,1,110,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755722,16,0,1,190,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755732,4,0,1,220,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755732,5,0,2,190,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20181,03755762,12,0,1,190,D,12,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
