QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOF,PROP0NOF,OWNYF,OWNYF_,NEWMRRT,NEWMRRT_,ORGMRTX,ORGMRTX_,QMRTTERM,QMRT_ERM,MRTPMTX,MRTPMTX_,PAYPROTX,PAYP_OTX,PAYPROIN,PAYP_OIN,PAYMORIN,PAYM_RIN,PAYOTHER,PAYO_HER,QESCROWX,QESC_OWX,QPRINM1X,QPRI_M1X,QPRINM2X,QPRI_M2X,QPRINM3X,QPRI_M3X,QADINT1X,QADI_T1X,QADINT2X,QADI_T2X,QADINT3X,QADI_T3X,QRFINDAT,QRFI_DAT,FRSTPYMO,FRST_YMO,FRSTPYYR,FRST_YYR,FIXEDRTE,FIXE_RTE,QNEWDATE,QNEW_ATE,QBLNCM1X,QBLN_M1X,QBLNCM2X,QBLN_M2X,QBLNCM3X,QBLN_M3X,LOAN_NOF,LOAN0NOF,VARRTE,VARRTE_,INTONLY,INTONLY_,OTHRTE,OTHRTE_,PAYMT1X,PAYMT1X_,PAYMT2X,PAYMT2X_,PAYMT3X,PAYMT3X_,PAYPRINI,PAYP_INI,PAYINT,PAYINT_,REFI,REFI_
20181,03644134,18,0,5,01,D,100,D,.0600,D,31035,D,5,D,750,D,3,D,4,D,,A,,A,150,D,461,D,463,D,465,D,139,D,137,D,135,D,,A,03,D,2017,D,1,D,,A,27874,D,27413,D,26951,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644314,14,0,5,01,D,100,D,.0784,F,731360,V,5,F,5605,V,3,F,4,F,,A,,A,4337,F,2277,V,2274,V,2267,V,558,F,490,F,422,F,,A,08,F,2013,F,1,F,,A,85468,F,75027,F,64517,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644324,37,0,5,01,D,100,D,.0460,D,150000,D,30,D,1206,D,3,D,4,D,,A,,A,437,D,0,D,0,D,0,D,769,D,769,D,769,D,,A,05,D,2009,D,1,D,,A,150000,D,150000,D,150000,D,01,D,,A,,A,,A,,A,,A,,A,,A,2,D,2,D
20181,03644384,10,0,5,01,D,100,D,.0784,F,731360,V,7,F,5605,V,,A,,A,,A,,A,0,F,2277,V,2274,V,2267,V,4292,F,4245,F,4198,F,,A,10,F,2016,F,1,F,,A,677852,V,675622,V,675839,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644434,12,0,5,01,D,100,D,.0430,F,323316,F,30,F,1600,F,,A,,A,,A,,A,0,F,1103,F,1107,F,1111,F,497,F,493,F,489,F,,A,06,F,1996,F,1,F,,A,138706,F,137603,F,136496,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644534,17,0,5,01,D,100,D,.0784,D,152219,D,30,D,1100,D,,A,,A,,A,,A,0,D,118,D,119,D,119,D,982,D,981,D,981,D,,A,05,D,2016,D,1,D,,A,150329,D,150211,D,150092,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03644594,14,0,5,01,D,100,D,.0784,F,68000,F,30,F,760,F,3,F,4,F,,A,,A,269,F,74,F,75,F,75,F,417,F,416,F,416,F,,A,01,F,2012,F,1,F,,A,63795,F,63721,F,63646,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644654,39,0,5,01,D,100,D,.0784,D,330000,D,30,D,3255,D,3,D,4,D,,A,,A,870,D,227,D,229,D,230,D,815,D,813,D,812,D,,A,04,D,2007,D,2,D,,A,285481,D,284962,D,284439,D,01,D,,A,2,D,,A,2372,D,2372,D,2372,D,1,D,2,D,2,D
20181,03644674,16,0,5,01,D,100,D,.0784,F,483642,F,30,F,5605,V,3,F,4,F,,A,,A,1036,F,344,F,346,F,349,F,3151,F,3149,F,3146,F,,A,07,F,2017,F,1,F,,A,677852,V,675622,V,675839,V,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644724,18,0,5,01,D,100,D,.0450,D,195000,D,30,D,1500,D,3,D,4,D,,A,,A,512,D,315,D,317,D,318,D,673,D,671,D,670,D,,A,03,D,2013,D,1,D,,A,179349,D,179034,D,178717,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644734,21,0,5,01,D,100,D,.0450,D,80000,D,30,D,780,D,3,D,4,D,,A,,A,375,D,144,D,144,D,145,D,261,D,261,D,260,D,,A,10,D,2010,D,1,D,,A,69655,D,69512,D,69367,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03644814,9,0,5,01,D,100,D,.0784,D,304000,D,30,D,2250,D,3,D,4,D,,A,,A,53,D,248,D,250,D,251,D,1949,D,1947,D,1946,D,,A,09,D,2015,D,1,D,,A,298294,D,298045,D,297796,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03644884,32,0,5,01,D,100,D,.0525,D,90000,D,30,D,980,D,3,D,4,D,,A,,A,483,D,346,D,347,D,349,D,151,D,150,D,148,D,,A,09,D,1994,D,1,D,,A,34519,D,34173,D,33825,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03644904,26,0,5,01,D,100,D,.0784,D,80000,D,30,D,1072,D,3,D,4,D,,A,,A,494,D,319,D,321,D,323,D,259,D,257,D,255,D,,A,05,D,1995,D,1,D,,A,39646,D,39327,D,39006,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03644964,6,0,5,01,D,100,D,.0784,D,45000,D,15,D,500,D,,B,,B,,B,,B,74,D,250,D,252,D,253,D,176,D,174,D,173,D,,A,08,D,2009,D,1,D,,A,26957,D,26707,D,26456,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645114,31,0,5,01,D,100,D,.0400,D,198000,D,30,D,1488,D,3,D,,A,,A,,A,543,D,,A,,A,297,D,,A,,A,648,D,,A,12,D,2016,D,1,D,122017,D,,A,,A,194517,D,01,D,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20181,03645114,54,0,5,01,D,100,D,.0400,D,198000,D,30,D,1476,D,3,D,4,D,,A,,A,531,D,295,D,296,D,,A,650,D,649,D,,A,122017,D,12,D,2016,D,1,D,,A,195107,D,194812,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03645154,21,0,5,01,D,100,D,.0784,D,71000,D,30,D,620,D,3,D,,A,,A,,A,107,D,76,D,76,D,77,D,437,D,437,D,436,D,,A,04,D,2012,D,1,D,,A,66962,D,66886,D,66810,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645264,48,0,5,01,D,100,D,.0784,D,76345,D,20,D,950,D,3,D,4,D,,A,,A,319,D,164,D,165,D,166,D,467,D,466,D,465,D,,A,01,D,2015,D,1,D,,A,71494,D,71330,D,71165,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645284,24,0,5,01,D,100,D,.0784,F,169000,F,30,F,1265,F,3,F,4,F,5,F,,A,44,F,138,F,139,F,140,F,1083,F,1082,F,1081,F,,A,08,F,2015,F,1,F,,A,165700,F,165561,F,165422,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645404,19,0,5,01,D,100,D,.0437,D,178160,D,30,D,1220,D,3,D,4,D,,A,,A,331,D,252,D,253,D,254,D,637,D,636,D,635,D,,A,09,D,2016,D,1,D,,A,174968,D,174716,D,174464,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645454,12,0,5,01,D,100,D,.0784,D,100000,D,30,D,1200,D,,B,,B,,B,,B,477,D,108,D,108,D,109,D,615,D,615,D,614,D,,A,03,D,2012,D,1,D,,A,94167,D,94060,D,93951,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03645574,15,0,5,01,D,100,D,.0470,D,57741,D,10,D,604,D,,A,,A,,A,,A,0,D,478,D,480,D,481,D,126,D,124,D,123,D,,A,10,D,2012,D,1,D,,A,32241,D,31763,D,31283,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03645744,17,0,5,01,D,100,D,.0784,D,103000,D,30,D,800,D,3,D,4,D,5,D,,A,56,D,125,D,126,D,127,D,619,D,618,D,617,D,,A,07,D,2010,D,1,D,,A,94709,D,94584,D,94458,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645844,26,0,5,01,D,100,D,.0784,D,151804,D,30,D,1502,D,3,D,4,D,,A,,A,405,D,,A,167,D,168,D,,A,930,D,929,D,,A,12,D,2011,D,1,D,112017,D,,A,142338,D,142171,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645844,58,0,5,01,D,100,D,.0784,D,149175,D,30,D,1483,D,3,D,4,D,,A,,A,405,D,163,D,,A,,A,915,D,,A,,A,112017,D,12,D,2011,D,1,D,,A,140036,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03645884,13,0,5,01,D,100,D,.0784,F,207572,F,30,F,1500,F,,C,,C,,C,,C,0,F,197,F,198,F,199,F,1303,F,1302,F,1301,F,,A,12,F,2013,F,1,F,,A,199492,F,199295,F,199097,F,01,D,,C,,C,,C,,A,,A,,A,,C,,A,2,D
20181,03645904,29,0,5,01,D,100,D,.0400,D,118000,D,30,D,1040,D,3,D,4,D,5,D,,A,477,D,238,D,239,D,240,D,325,D,324,D,323,D,,A,04,D,2009,D,1,D,,A,97429,D,97190,D,96951,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645914,20,0,5,01,D,100,D,.0500,D,338000,D,30,D,2226,D,3,D,4,D,,A,,A,412,D,,A,,A,,A,,A,,A,,A,,A,09,D,2005,D,2,D,,A,257350,D,256608,D,255863,D,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03645944,23,0,5,01,D,100,D,.0784,D,51033,D,15,D,483,D,,A,,A,,A,,A,0,D,210,D,211,D,213,D,273,D,272,D,270,D,,A,06,D,2013,D,1,D,,A,41806,D,41596,D,41384,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646014,16,0,5,01,D,100,D,.0784,D,364358,D,30,D,2974,D,,A,4,D,5,D,,A,341,D,271,D,273,D,275,D,2362,D,2360,D,2358,D,,A,11,D,2016,D,1,D,,A,361488,D,361216,D,360943,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646024,49,0,5,01,D,100,D,.0784,D,249241,D,20,D,2060,D,,A,,A,,A,,A,0,D,440,D,443,D,446,D,1620,D,1617,D,1614,D,,A,07,D,2017,D,1,D,,A,247938,D,247498,D,247054,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646054,22,0,5,01,D,100,D,.0784,D,114164,D,30,D,1249,D,3,D,4,D,5,D,,A,424,D,84,D,84,D,85,D,741,D,741,D,740,D,,A,01,D,2017,D,1,D,,A,113433,D,113349,D,113265,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646174,53,0,5,01,D,100,D,.0784,D,235248,D,30,D,2000,D,3,D,4,D,,A,,A,300,D,206,D,207,D,209,D,1494,D,1493,D,1491,D,,A,10,D,2014,D,1,D,,A,228655,D,228449,D,228241,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03646184,22,0,5,01,D,100,D,.0784,D,249086,D,30,D,1800,D,,A,,A,,A,,A,0,D,296,D,298,D,300,D,1504,D,1502,D,1500,D,,A,11,D,2010,D,1,D,,A,230143,D,229847,D,229549,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646234,10,0,5,01,D,100,D,.0500,D,150000,D,30,D,1130,D,3,D,4,D,,A,,A,325,D,433,D,435,D,436,D,372,D,370,D,369,D,,A,03,D,2000,D,1,D,,A,89326,D,88893,D,88458,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03646374,29,0,5,01,D,100,D,.0784,D,731360,T,20,D,5605,T,3,D,,A,,A,,A,1313,D,2277,T,2274,T,2267,T,4904,D,4893,D,4881,D,,A,09,D,2014,D,1,D,,A,677852,T,675622,T,675839,T,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646394,9,0,1,01,D,100,D,.0784,D,138381,D,30,D,1350,D,3,D,4,D,5,D,,A,350,D,98,D,98,D,99,D,902,D,902,D,901,D,,A,07,D,2017,D,1,D,,A,138091,D,137994,D,137895,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646404,21,0,5,01,D,100,D,.0784,F,159017,F,15,F,2013,F,3,F,4,F,,A,,A,508,F,548,F,552,F,556,F,957,F,953,F,949,F,,A,09,F,2015,F,1,F,,A,146404,F,145855,F,145303,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646444,21,0,5,01,D,100,D,.0425,D,280000,D,30,D,2200,D,,B,,B,,B,,B,823,D,553,D,555,D,557,D,824,D,822,D,820,D,,A,04,D,2009,D,1,D,,A,232758,D,232206,D,231651,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03646554,49,0,5,01,D,100,D,.0784,D,247702,D,30,D,2127,D,3,D,4,D,5,D,,A,337,D,183,D,184,D,186,D,1607,D,1606,D,1604,D,,A,12,D,2016,D,1,D,,A,245934,D,245751,D,245566,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646564,18,0,5,01,D,100,D,.0600,F,45000,F,30,F,315,F,,B,,B,,B,,B,45,F,267,F,268,F,270,F,3,F,2,F,0,F,,A,03,F,1988,F,1,F,,A,602,F,335,F,66,F,01,D,1,D,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646614,25,0,5,01,D,100,D,.0784,D,156232,D,30,D,1500,D,3,D,4,D,,A,,A,371,D,118,D,119,D,119,D,1011,D,1010,D,1010,D,,A,09,D,2016,D,1,D,,A,154768,D,154650,D,154531,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646774,15,0,5,01,D,100,D,.0784,D,150000,D,30,D,1600,D,3,D,4,D,,A,,A,516,D,422,D,425,D,427,D,662,D,659,D,657,D,,A,11,D,1999,D,1,D,,A,101360,D,100938,D,100514,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03646814,34,0,5,01,D,100,D,.0400,D,250000,D,30,D,2200,D,3,D,4,D,,A,,A,1006,D,953,D,956,D,959,D,241,D,238,D,235,D,,A,06,D,1993,D,1,D,,A,72285,D,71332,D,70375,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03646924,11,0,5,01,D,100,D,.0784,D,95000,D,30,D,900,D,3,D,4,D,,A,,A,213,D,88,D,89,D,90,D,599,D,598,D,597,D,,A,02,D,2014,D,1,D,,A,91631,D,91543,D,91454,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647024,11,0,5,01,D,100,D,.0400,D,367395,D,30,D,1754,D,,A,,A,,A,,A,0,D,792,D,794,D,797,D,962,D,960,D,957,D,,A,09,D,2007,D,1,D,,A,288659,D,287867,D,287073,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647064,32,0,5,01,D,100,D,.0784,D,71958,D,30,D,520,D,,A,,A,,A,,A,0,D,,A,50,D,50,D,,A,470,D,470,D,,A,11,D,2017,D,1,D,,A,,A,71958,D,71908,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647064,33,0,5,02,D,200,D,.0400,D,160000,D,30,D,850,D,,B,,B,,B,,B,86,D,388,D,389,D,,A,376,D,375,D,,A,,A,10,D,2004,D,1,D,,A,112904,D,112517,D,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647114,14,0,5,01,D,100,D,.0784,D,144000,D,30,D,1100,D,,B,,B,,B,,B,59,D,162,D,163,D,164,D,879,D,878,D,877,D,,A,08,D,2011,D,1,D,,A,134504,D,134342,D,134179,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647134,24,0,5,01,D,100,D,.0784,D,111311,D,20,D,920,D,,A,,A,,A,,A,0,D,245,D,247,D,249,D,675,D,673,D,671,D,,A,09,D,2014,D,1,D,,A,103272,D,103027,D,102780,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647204,16,0,5,01,D,100,D,.0784,D,59275,D,15,D,668,D,3,D,4,D,,A,,A,107,D,217,D,218,D,220,D,344,D,343,D,341,D,,A,12,D,2014,D,1,D,,A,52684,D,52468,D,52249,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647224,38,0,5,01,D,100,D,.0450,D,192000,D,30,D,1392,D,3,D,,A,,A,,A,419,D,570,D,572,D,574,D,403,D,401,D,399,D,,A,09,D,1999,D,1,D,,A,107470,D,106900,D,106327,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647224,39,0,5,04,D,300,D,.0460,D,120942,D,30,D,806,D,3,D,4,D,,A,,A,186,D,206,D,207,D,208,D,414,D,413,D,412,D,,A,10,D,2011,D,1,D,,A,108003,D,107797,D,107590,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647274,24,0,5,01,D,100,D,.0538,F,350000,F,30,F,2200,F,3,F,4,F,5,F,,A,239,F,780,F,784,F,787,F,1181,F,1177,F,1174,F,,A,02,F,2005,F,1,F,,A,263345,F,262564,F,261781,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647294,16,0,5,01,D,100,D,.0450,D,130000,D,30,D,1300,D,3,D,4,D,,A,,A,641,D,251,D,252,D,253,D,408,D,407,D,406,D,,A,04,D,2009,D,1,D,,A,108739,D,108488,D,108235,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647314,7,0,5,01,D,100,D,.0490,F,190000,F,30,F,3300,F,3,F,4,F,,A,,A,2292,F,692,F,695,F,698,F,316,F,313,F,310,F,,A,08,F,1995,F,1,F,,A,77392,F,76700,F,76005,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647424,23,0,5,01,D,100,D,.0425,F,285000,F,30,F,1837,F,3,F,4,F,,A,,A,435,F,575,F,577,F,579,F,827,F,825,F,823,F,,A,10,F,2008,F,1,F,,A,233456,F,232881,F,232303,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647504,57,0,5,01,D,100,D,.0425,D,87000,D,15,D,784,D,3,D,4,D,,A,,A,130,D,382,D,383,D,385,D,245,D,244,D,242,D,,A,06,D,2015,D,1,D,,A,76838,D,76456,D,76073,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647524,33,0,5,01,D,100,D,.0784,D,58397,D,30,D,422,D,3,D,4,D,,A,,A,0,D,43,D,43,D,43,D,379,D,379,D,379,D,,A,01,D,2017,D,1,D,,A,58023,D,57980,D,57937,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647544,11,0,5,01,D,100,D,.0490,D,65000,D,30,D,375,D,3,D,,A,,A,,A,30,D,96,D,96,D,96,D,249,D,249,D,249,D,,A,01,D,2014,D,1,D,,A,61077,D,60982,D,60886,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647584,14,0,5,01,D,100,D,.0784,D,76110,D,30,D,780,D,3,D,4,D,5,D,,A,230,D,64,D,65,D,65,D,486,D,485,D,485,D,,A,04,D,2015,D,1,D,,A,74368,D,74304,D,74239,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647594,25,0,5,01,D,100,D,.0784,D,179896,D,30,D,2300,D,3,D,4,D,5,D,,A,1000,D,411,D,413,D,416,D,889,D,887,D,884,D,,A,07,D,2002,D,1,D,,A,136143,D,135732,D,135319,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647654,16,0,5,01,D,100,D,.0410,D,114000,D,30,D,1100,D,3,D,4,D,,A,,A,549,D,176,D,177,D,178,D,375,D,374,D,373,D,,A,08,D,2015,D,1,D,,A,109617,D,109440,D,109263,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647684,12,0,5,01,D,100,D,.0784,D,35000,D,30,D,362,D,3,D,,A,,A,,A,109,D,35,D,35,D,35,D,218,D,218,D,218,D,,A,02,D,2013,D,1,D,,A,33361,D,33326,D,33291,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647814,30,0,5,01,D,100,D,.0438,D,110000,D,30,D,2300,D,3,D,4,D,,A,,A,1750,D,530,D,532,D,533,D,20,D,18,D,17,D,,A,09,D,1988,D,1,D,,A,5590,D,5060,D,4529,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647844,36,0,5,01,D,100,D,.0400,D,315658,D,30,D,2000,D,3,D,4,D,,A,,A,493,D,608,D,610,D,612,D,899,D,897,D,895,D,,A,07,D,2010,D,1,D,,A,269843,D,269236,D,268626,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647874,24,0,5,01,D,100,D,.0400,D,128000,D,30,D,900,D,3,D,4,D,,A,,A,289,D,218,D,219,D,220,D,393,D,392,D,391,D,,A,07,D,2013,D,1,D,,A,117771,D,117553,D,117334,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647904,24,0,5,01,D,100,D,.0425,D,115000,D,30,D,864,D,3,D,4,D,,A,,A,298,D,181,D,182,D,182,D,385,D,384,D,384,D,,A,09,D,2014,D,1,D,,A,108737,D,108557,D,108375,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647914,12,0,5,01,D,100,D,.0400,D,91000,D,30,D,1104,D,3,D,4,D,,A,,A,670,D,143,D,144,D,144,D,291,D,290,D,290,D,,A,06,D,2015,D,1,D,,A,87172,D,87028,D,86885,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03647974,29,0,5,01,D,100,D,.0488,D,228000,D,30,D,2015,D,3,D,,A,,A,,A,808,D,425,D,427,D,428,D,782,D,780,D,779,D,,A,03,D,2009,D,1,D,,A,192295,D,191870,D,191443,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03647984,48,0,5,01,D,100,D,.0480,D,104816,D,15,D,980,D,3,D,4,D,,A,,A,162,D,789,D,792,D,795,D,29,D,26,D,23,D,,A,07,D,2003,D,1,D,,A,7217,D,6428,D,5635,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03648024,20,0,1,02,D,200,D,.0784,D,174227,D,20,D,1440,D,,A,,A,,A,,A,0,D,324,D,326,D,328,D,1116,D,1114,D,1112,D,,A,11,D,2016,D,1,D,,A,170798,D,170473,D,170147,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03648044,25,0,5,01,D,100,D,.0784,D,169055,D,15,D,1600,D,,A,,A,,A,,A,0,D,515,D,519,D,522,D,1085,D,1081,D,1078,D,,A,04,D,2017,D,1,D,,A,166033,D,165518,D,164999,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648044,26,0,5,02,D,200,D,.0480,D,128,D,15,D,1,D,,A,,A,,A,,A,0,D,1,D,1,D,1,D,0,D,0,D,0,D,,A,08,D,2012,D,1,D,,A,94,D,93,D,92,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648084,34,0,5,01,D,100,D,.0784,D,166057,D,30,D,1200,D,,A,,A,,A,,A,0,D,277,D,279,D,281,D,923,D,921,D,919,D,,A,07,D,2006,D,1,D,,A,141239,D,140962,D,140683,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648104,14,0,5,01,D,100,D,.0784,D,105170,D,30,D,760,D,3,D,4,D,,A,,A,0,D,75,D,76,D,76,D,685,D,684,D,684,D,,A,05,D,2017,D,1,D,,A,104801,D,104725,D,104650,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648184,24,0,5,01,D,100,D,.0784,D,128000,D,30,D,1069,D,3,D,4,D,5,D,,A,144,D,121,D,121,D,122,D,804,D,804,D,803,D,,A,11,D,2013,D,1,D,,A,123137,D,123016,D,122895,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03648204,33,0,5,01,D,100,D,.0784,D,156094,D,30,D,1465,D,3,D,4,D,,A,,A,337,D,115,D,115,D,116,D,1013,D,1013,D,1012,D,,A,01,D,2017,D,1,D,,A,155094,D,154980,D,154864,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648264,19,0,1,01,D,100,D,.0784,F,123851,F,30,F,895,F,,A,,A,,A,,A,0,F,151,F,152,F,153,F,744,F,743,F,742,F,,A,09,F,2010,F,1,F,,A,113837,F,113686,F,113533,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648344,13,0,5,01,D,100,D,.0784,F,390000,F,30,F,3619,F,3,F,4,F,,A,,A,801,F,925,F,659,F,663,F,2325,F,1641,F,1637,F,,A,11,F,2003,F,2,F,,A,308624,F,307822,F,307015,F,01,D,,A,,A,,A,3250,F,3250,F,3250,F,1,D,2,D,2,D
20181,03648484,32,0,5,01,D,100,D,.0525,D,180000,D,30,D,2200,D,3,D,4,D,,A,,A,1206,D,510,D,512,D,514,D,484,D,482,D,480,D,,A,07,D,2000,D,1,D,,A,110682,D,110172,D,109660,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03648504,19,0,5,01,D,100,D,.0410,D,58278,D,15,D,621,D,3,D,4,D,5,D,,A,187,D,257,D,258,D,258,D,177,D,176,D,176,D,,A,08,D,2015,D,1,D,,A,51903,D,51646,D,51389,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648534,21,0,5,01,D,100,D,.0784,D,128279,D,30,D,1135,D,3,D,4,D,,A,,A,208,D,115,D,115,D,116,D,812,D,812,D,811,D,,A,07,D,2014,D,1,D,,A,124344,D,124230,D,124114,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,1,D
20181,03648564,21,0,1,03,D,300,D,.0784,D,138381,D,30,D,1200,D,3,D,4,D,,A,,A,200,D,101,D,102,D,102,D,899,D,898,D,898,D,,A,02,D,2017,D,1,D,,A,137596,D,137495,D,137393,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648674,46,0,5,01,D,100,D,.0784,D,140180,D,30,D,1448,D,3,D,4,D,,A,,A,435,D,,A,115,D,116,D,,A,539,D,538,D,,A,09,D,2015,D,1,D,112017,D,,A,137436,D,137321,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
20181,03648674,75,0,5,01,D,100,D,.0784,D,159138,D,30,D,1452,D,3,D,4,D,,A,,A,302,D,130,D,,A,,A,612,D,,A,,A,112017,D,09,D,2015,D,1,D,,A,156153,D,,A,,A,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,,A
20181,03648734,21,0,5,01,D,100,D,.0784,D,40000,D,20,D,331,D,,A,,A,,A,,A,0,D,229,D,230,D,232,D,51,D,50,D,48,D,,A,05,D,2000,D,2,D,,A,9250,D,8980,D,8708,D,01,D,1,D,,A,,A,280,D,280,D,280,D,1,D,2,D,2,D
20181,03649054,56,0,5,01,D,100,D,.0784,D,40269,D,30,D,454,D,3,D,4,D,5,D,,A,163,D,49,D,50,D,50,D,242,D,241,D,241,D,,A,07,D,2010,D,1,D,,A,37013,D,36964,D,36914,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D,2,D
