QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20184,03967892,2,0,1,450,D,1,D,10,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968732,8,0,1,470,D,1,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968732,9,0,1,450,D,1,D,09,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968772,8,0,1,450,D,1,D,08,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968772,9,0,1,450,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968772,10,0,1,470,D,1,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03968812,4,0,2,450,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03969272,1,0,1,470,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03970312,5,0,2,490,D,1,D,08,D,440,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03971152,12,0,1,450,D,1,D,10,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03971332,7,0,1,470,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03971382,5,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03971652,5,0,1,450,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03972922,3,0,1,450,D,1,D,08,D,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03973682,7,0,1,450,D,1,D,10,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03973732,7,0,1,470,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03973922,3,0,1,450,D,1,D,09,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03975122,8,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03985902,12,0,1,470,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03985932,3,0,1,450,D,1,D,11,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03986272,20,0,1,460,D,1,D,11,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03986912,9,0,1,450,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03987162,3,0,1,450,D,1,D,11,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03987532,4,0,1,460,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03988052,17,0,1,460,D,1,D,11,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03988612,2,0,1,450,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989072,4,0,1,490,D,1,D,10,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989072,5,0,1,490,D,1,D,11,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989582,10,0,1,470,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989872,12,0,1,450,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989872,13,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03989972,5,0,1,470,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03990542,16,0,1,450,D,1,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03990672,12,0,1,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03992302,9,0,1,470,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03992412,3,0,1,450,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03992712,8,0,2,450,D,1,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03992712,9,0,2,480,D,1,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03992932,8,0,1,450,D,1,D,10,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03993322,3,0,1,470,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03993602,6,0,1,470,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03994512,5,0,1,470,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03995182,4,0,1,480,D,1,D,09,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03995182,5,0,1,480,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03995182,6,0,1,480,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03995192,6,0,1,450,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03995372,6,0,1,470,D,1,D,11,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03996012,12,0,1,470,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,03996192,11,0,1,450,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04006771,13,0,1,470,D,1,D,08,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04006771,14,0,1,450,D,1,D,09,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007291,6,0,1,500,D,1,D,08,D,,H,470,D,460,D,,A,,A,,A,,A,,A,,A,,A
20184,04007291,6,1,1,470,D,1,D,08,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007291,7,0,1,500,D,1,D,09,D,,H,500,D,470,D,,A,,A,,A,,A,,A,,A,,A
20184,04007291,7,1,1,450,D,1,D,09,D,6,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007291,7,2,1,470,D,1,D,09,D,25,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007291,7,3,1,480,D,1,D,09,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007831,5,0,1,470,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04007901,5,0,1,480,D,1,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04008301,3,0,1,450,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04008441,5,0,1,450,D,1,D,07,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04010181,5,0,1,470,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04010351,8,0,1,460,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011011,12,0,1,460,D,1,D,09,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011061,8,0,1,460,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011061,9,0,1,450,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011251,5,0,1,450,D,1,D,07,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011391,3,0,1,460,D,1,D,09,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011391,4,0,1,450,D,1,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011601,8,0,1,450,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011601,9,0,1,450,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011861,3,0,1,500,D,1,D,09,D,,H,450,D,470,D,,A,,A,,A,,A,,A,,A,,A
20184,04011861,3,1,1,450,D,1,D,09,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04011861,3,2,1,470,D,1,D,09,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04012111,15,0,1,460,D,1,D,08,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04012521,4,0,1,450,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04012751,9,0,1,450,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04012751,10,0,1,460,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04012751,11,0,1,470,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04013271,5,0,1,450,D,1,D,09,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04015191,4,0,1,450,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04015201,7,0,1,460,D,1,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04015721,2,0,1,450,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04016421,7,0,1,450,D,1,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04016604,9,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04017031,7,0,1,450,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04027551,5,0,1,450,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04027684,2,0,1,450,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04028331,15,0,1,450,D,1,D,08,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04028591,5,0,1,470,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04028911,5,0,1,470,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04029281,21,0,1,480,D,1,D,10,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04029751,4,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04030141,8,0,1,470,D,1,D,08,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04030311,5,0,1,450,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031641,3,0,1,500,D,1,D,10,D,,H,460,D,450,D,,A,,A,,A,,A,,A,,A,,A
20184,04031641,3,1,1,460,D,1,D,10,D,8,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031641,3,2,1,450,D,1,D,10,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04031641,4,0,1,450,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032391,8,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032551,7,0,1,450,D,1,D,10,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04032581,4,0,1,470,D,1,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033221,7,0,1,450,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033271,6,0,1,470,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033804,13,0,1,450,D,1,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04033804,14,0,1,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034421,2,0,1,470,D,1,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04034731,6,0,1,460,D,1,D,08,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04036031,14,0,1,450,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04036571,4,0,1,450,D,1,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04037581,4,0,1,480,D,1,D,10,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04037811,2,0,1,460,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038051,17,0,1,470,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038221,4,0,1,470,D,1,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038641,4,0,1,450,D,2,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04038941,5,0,1,450,D,1,D,10,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039041,5,0,1,450,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039441,2,0,1,450,D,1,D,09,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039441,3,0,1,450,D,1,D,10,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039441,4,0,1,450,D,1,D,11,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039631,13,0,1,470,D,1,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04039761,1,0,1,470,D,1,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,5,0,1,500,D,1,D,10,D,,H,500,D,450,D,,A,,A,,A,,A,,A,,A,,A
20184,04040511,5,1,1,450,D,1,D,10,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040511,5,2,1,470,D,1,D,10,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040621,6,0,1,450,D,1,D,10,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040781,4,0,1,470,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04040781,5,0,1,480,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041421,9,0,1,450,D,1,D,09,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041431,7,0,1,450,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04041431,8,0,1,470,D,1,D,10,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042381,2,0,1,450,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04042471,20,0,1,480,D,1,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04043431,6,0,1,470,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04043521,3,0,1,460,D,1,D,11,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04044671,14,0,1,470,D,1,D,11,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045131,4,0,1,460,D,1,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045131,5,0,1,470,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045181,4,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04045951,15,0,1,470,D,1,D,09,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046111,3,0,1,450,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046331,7,0,1,450,D,1,D,09,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046371,7,0,1,450,D,1,D,09,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046431,7,0,1,460,D,1,D,11,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046491,7,0,1,450,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04046881,4,0,1,450,D,1,D,09,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047131,14,0,1,450,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04047401,5,0,1,460,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20184,04048301,5,0,1,450,D,2,D,09,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891394,1,0,2,450,D,1,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891714,15,0,1,470,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03891944,7,0,1,460,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893874,3,0,1,450,D,1,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895324,5,0,1,460,D,1,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895604,8,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896134,6,0,1,480,D,1,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896304,10,0,2,450,D,1,D,10,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896304,11,0,2,470,D,1,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896684,2,0,1,460,D,1,D,10,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03898064,2,0,1,470,D,1,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03898984,7,0,1,460,D,1,D,12,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899524,7,0,1,460,D,1,D,12,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03899904,4,0,1,470,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03900484,7,0,1,460,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03901824,9,0,1,470,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903334,3,0,1,470,D,1,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903924,14,0,1,460,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03903964,6,0,1,460,D,1,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03904624,4,0,1,450,D,1,D,01,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905934,12,0,1,460,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03905934,13,0,1,450,D,1,D,12,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03906004,6,0,1,470,D,1,D,11,D,209,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907684,1,0,2,460,D,1,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03907954,2,0,1,450,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03908534,20,0,1,480,D,1,D,11,D,212,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03908534,21,0,2,450,D,1,D,11,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03911144,10,0,1,450,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03911334,6,0,2,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03912274,5,0,1,460,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03922844,4,0,1,450,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923194,3,0,2,450,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923504,7,0,1,470,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03923604,4,0,2,450,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03924294,1,0,1,450,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03925104,5,0,1,450,D,1,D,12,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03926214,6,0,1,470,D,1,D,02,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03926464,3,0,1,450,D,1,D,01,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03926534,6,0,1,450,D,1,D,01,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03927154,5,0,1,470,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03927204,2,0,1,470,D,1,D,02,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928414,2,0,1,450,D,1,D,01,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928414,3,0,1,450,D,1,D,12,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03928414,4,0,1,470,D,1,D,01,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929724,8,0,1,470,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03929934,6,0,1,450,D,1,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931084,16,0,1,490,D,1,D,12,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931084,17,0,1,490,D,1,D,01,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931084,18,0,1,490,D,1,D,02,D,159,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931254,8,0,2,450,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931354,8,0,1,470,D,1,D,02,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03931624,1,0,1,470,D,1,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932204,4,0,1,450,D,1,D,02,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932204,5,0,1,460,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932204,6,0,1,460,D,1,D,02,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932204,7,0,1,460,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932344,4,0,2,460,D,1,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932584,4,0,1,450,D,1,D,02,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932684,9,0,1,460,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03932754,14,0,1,460,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933034,5,0,1,460,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03933524,4,0,1,470,D,1,D,01,D,11,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944503,4,0,1,450,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944633,15,0,1,480,D,1,D,10,D,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03944633,16,0,2,480,D,1,D,10,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945203,8,0,1,460,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945223,3,0,1,470,D,2,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03945733,7,0,1,460,D,1,D,11,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03946603,2,0,1,450,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03948883,5,0,1,470,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03949643,4,0,1,460,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03949643,5,0,1,470,D,1,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950813,24,0,1,480,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03950953,11,0,1,450,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951023,5,0,1,460,D,1,D,12,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951423,11,0,1,470,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03951773,7,0,1,470,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03952553,4,0,1,470,D,1,D,11,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03953013,5,0,1,450,D,1,D,12,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03953093,2,0,2,450,D,1,D,10,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03953893,2,0,1,470,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03954033,3,0,1,470,D,1,D,12,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03954293,28,0,1,450,D,1,D,10,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03954543,9,0,1,450,D,1,D,12,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03964903,4,0,1,470,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965093,28,0,1,460,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965093,29,0,1,450,D,1,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965413,4,0,1,450,D,1,D,11,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965653,11,0,1,460,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965653,12,0,2,450,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965673,12,0,1,450,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965673,13,0,1,450,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965673,14,0,1,460,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965673,15,0,2,450,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03965673,16,0,2,460,D,1,D,11,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03966293,5,0,1,450,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
